am_sid,rgn_id,rgn_name,rgn_range_km2,iucn_sid,map_iucn_sid,spatial_source,cat_score,sciname
Fis-21727,210,Japan,426572.9376,187620,187620,iucn,0,Labropsis manabei
Fis-31468,210,Japan,501480.51920000004,187621,187621,iucn,0,Pseudocheilinus octotaenia
Fis-155103,210,Japan,559715.3751000001,187623,187623,iucn,0,Iniistius dea
Fis-31123,210,Japan,452660.1756,187624,187624,iucn,0,Halichoeres chrysus
Fis-32426,210,Japan,359031.7796,187627,187627,iucn,0,Hologymnosus rhodonotus
Fis-25464,210,Japan,362144.9054,187631,187631,iucn,0,Labrichthys unilineatus
Fis-26222,210,Japan,343935.5775,187634,187634,iucn,0,Halichoeres miniatus
Fis-31407,162,New Zealand,98481.6087,187638,187638,iucn,0,Bodianus bimaculatus
Fis-31407,210,Japan,400710.7075,187638,187638,iucn,0,Bodianus bimaculatus
NA,210,Japan,683644.31740000006,187642,187642,iucn,0,Pseudocoris aurantiofasciata
Fis-32428,210,Japan,627229.9444,187644,187644,iucn,0,Cirrhilabrus lanceolatus
Fis-145556,210,Japan,503961.70530000003,187645,187645,iucn,0,Pseudojuloides severnsi
Fis-25662,210,Japan,496522.4814,187646,187646,iucn,0,Bodianus mesothorax
Fis-31461,210,Japan,452375.33520000003,187649,187649,iucn,0,Cheilinus oxycephalus
Fis-25028,112,Cuba,306363.7261,187652,187652,iucn,0,Thalassoma bifasciatum
Fis-166560,210,Japan,406932.7635,187655,187655,iucn,0,Iniistius melanopus
Fis-31467,210,Japan,729967.8639,187658,187658,iucn,0,Pseudocheilinus evanidus
Fis-113829,162,New Zealand,788188.6767,187662,187662,iucn,0,Notolabrus celidotus
NA,210,Japan,705113.4773,187663,187663,iucn,0,Coris musume
NA,162,New Zealand,245869.3273,187665,187665,iucn,0,Notolabrus inscriptus
Fis-30093,112,Cuba,306363.7261,187670,187670,iucn,0,Xyrichtys splendens
Fis-23397,112,Cuba,306363.7261,187672,187672,iucn,0,Bodianus rufus
Fis-28580,210,Japan,614526.8043,187673,187673,iucn,0,Halichoeres hortulanus
Fis-25708,210,Japan,461608.3576,187674,187674,iucn,0,Oxycheilinus unifasciatus
Fis-25352,210,Japan,371723.61340000003,187677,187677,iucn,0,Halichoeres melanurus
Fis-26414,162,New Zealand,267003.1568,187679,187679,iucn,0,Coris picta
Fis-26806,210,Japan,411492.7239,187684,187684,iucn,0,Pteragogus flagellifer
Fis-25736,162,New Zealand,101805.0482,187685,187685,iucn,0,Thalassoma lutescens
Fis-25736,210,Japan,719297.4858,187685,187685,iucn,0,Thalassoma lutescens
Fis-28151,210,Japan,451116.1594,187688,187688,iucn,0,Pseudocoris heteroptera
Fis-26224,210,Japan,319926.3834,187689,187689,iucn,0,Stethojulis trilineata
Fis-26660,210,Japan,570861.3451,187690,187690,iucn,0,Bodianus leucosticticus
Fis-25409,210,Japan,712345.3584,187692,187692,iucn,0,Macropharyngodon meleagris
Fis-158172,162,New Zealand,93738.3406,187693,187693,iucn,0,Thalassoma nigrofasciatum
Fis-32086,210,Japan,550381.0834,187694,187694,iucn,0,Halichoeres melanochir
Fis-25198,112,Cuba,306363.7261,187696,187696,iucn,0,Xyrichtys novacula
Fis-53992,210,Japan,513426.4751,187697,187697,iucn,0,Bodianus masudai
Fis-25727,210,Japan,749707.4428,187698,187698,iucn,0,Hologymnosus annulatus
Fis-163003,210,Japan,930.1394,187699,187699,iucn,0,Halichoeres claudia
NA,112,Cuba,306363.7261,187703,187703,iucn,0,Halichoeres bathyphilus
Fis-7176,210,Japan,405016.2704,187705,187705,iucn,0,Iniistius pavo
Fis-25739,162,New Zealand,93738.3406,187707,187707,iucn,0,Thalassoma trilobatum
Fis-25739,210,Japan,480155.2272,187707,187707,iucn,0,Thalassoma trilobatum
NA,210,Japan,339233.022,187708,187708,iucn,0,Cirrhilabrus katoi
NA,1e3,Gaviota,30705.32,187709,187709,iucn,0,Oxyjulis californica
Fis-31135,210,Japan,284902.1684,187710,187710,iucn,0,Anampses geographicus
NA,210,Japan,502406.8557,187712,187712,iucn,0,Iniistius verrens
Fis-25703,210,Japan,649791.4407,187713,187713,iucn,0,Pseudodax moluccanus
Fis-25659,210,Japan,513426.4751,187715,187715,iucn,0,Bodianus anthioides
Fis-31132,162,New Zealand,93738.3406,187716,187716,iucn,0,Anampses caeruleopunctatus
Fis-31132,210,Japan,656739.7394,187716,187716,iucn,0,Anampses caeruleopunctatus
Fis-25709,210,Japan,247135.78340000001,187722,187722,iucn,0,Epibulus insidiator
Fis-31133,210,Japan,620528.7828,187723,187723,iucn,0,Anampses meleagrides
Fis-24658,112,Cuba,306363.7261,187724,187724,iucn,0,Halichoeres garnoti
Fis-25738,210,Japan,520440.0777,187733,187733,iucn,0,Thalassoma quinquevittatum
Fis-23532,112,Cuba,306363.7261,187736,187736,iucn,0,Halichoeres radiatus
Fis-139756,210,Japan,821243.5646,187738,187738,iucn,0,Stethojulis terina
Fis-25707,210,Japan,291401.3268,187739,187739,iucn,0,Cheilinus fasciatus
Fis-31469,210,Japan,211745.6533,187740,187740,iucn,0,Pseudocheilinus tetrataenia
Fis-28609,210,Japan,592114.8764,187744,187744,iucn,0,Bodianus loxozonus
Fis-25737,162,New Zealand,93738.3406,187746,187746,iucn,0,Thalassoma purpureum
Fis-25737,210,Japan,585062.0344,187746,187746,iucn,0,Thalassoma purpureum
Fis-26337,210,Japan,96983.7144,187747,187747,iucn,0,Choerodon robustus
Fis-53996,210,Japan,53521.92,187755,187755,iucn,0,Labroides rubrolabiatus
Fis-31134,210,Japan,577374.4931,187759,187759,iucn,0,Anampses neoguinaicus
Fis-47564,210,Japan,454597.6357,187762,187762,iucn,0,Oxycheilinus celebicus
Fis-164874,210,Japan,257626.88,187763,187763,iucn,0,Novaculichthys macrolepidotus
Fis-31477,210,Japan,618268.6276,187767,187767,iucn,0,Labroides bicolor
Fis-21770,210,Japan,418560.6333,187772,187772,iucn,0,Macropharyngodon negrosensis
NA,162,New Zealand,257064.5568,187773,187773,iucn,0,Coris sandeyeri
Fis-28744,210,Japan,212250.5682,187777,187777,iucn,0,Polylepion russelli
Fis-25734,210,Japan,450306.1548,187780,187780,iucn,0,Thalassoma jansenii
Fis-26672,210,Japan,777105.2667,187781,187781,iucn,0,Bodianus perditio
Fis-168177,210,Japan,146295.4467,187782,187782,iucn,0,Xyrichtys halsteadi
Fis-25720,210,Japan,475796.5428,187783,187783,iucn,0,Halichoeres hartzfeldii
Fis-31137,210,Japan,639578.0348,187784,187784,iucn,0,Anampses twistii
Fis-53997,210,Japan,398789.7066,187793,187793,iucn,0,Macropharyngodon moyeri
NA,162,New Zealand,788188.6767,187800,187800,iucn,0,Notolabrus fucicola
Fis-32431,210,Japan,327262.4071,187801,187801,iucn,0,Cirrhilabrus rubrimarginatus
Fis-31472,210,Japan,677998.6182,187802,187802,iucn,0,Coris aygula
Fis-149158,162,New Zealand,199220.4946,187807,187807,iucn,0,Bodianus flavifrons
Fis-25353,210,Japan,198.04960000000003,187810,187810,iucn,0,Halichoeres chloropterus
Fis-62626,162,New Zealand,316522.4157,187812,187812,iucn,0,Bodianus unimaculatus
Fis-30960,162,New Zealand,190441.954,187813,187813,iucn,0,Suezichthys arquatus
Fis-29814,112,Cuba,299905.794,188315,188315,iucn,0,Chromis enchrysura
Fis-25777,210,Japan,274643.893,188425,188425,iucn,0,Chrysiptera unimaculata
Fis-23319,112,Cuba,306363.7261,188434,188434,iucn,0,Abudefduf taurus
Fis-29815,112,Cuba,304739.7205,188469,188469,iucn,0,Chromis scotti
Fis-24914,112,Cuba,306363.7261,188496,188496,iucn,0,Stegastes planifrons
Fis-24913,112,Cuba,306363.7261,188539,188539,iucn,0,Stegastes partitus
Fis-149838,112,Cuba,306363.7261,188551,188551,iucn,0,Stegastes adustus
Fis-24912,112,Cuba,306363.7261,188569,188569,iucn,0,Stegastes leucostictus
Fis-23318,112,Cuba,306363.7261,188581,188581,iucn,0,Abudefduf saxatilis
Fis-24910,112,Cuba,306363.7261,188592,188592,iucn,0,Stegastes diencaeus
Fis-23438,112,Cuba,306363.7261,188607,188607,iucn,0,Chromis multilineata
Fis-23636,112,Cuba,306363.7261,188617,188617,iucn,0,Microspathodon chrysurus
Fis-24500,112,Cuba,306363.7261,188624,188624,iucn,0,Chromis insolata
Fis-30497,112,Cuba,127237.9823,190105,190105,iucn,0,Plectranthias garrupellus
Fis-28615,112,Cuba,293705.012,190121,190121,iucn,0,Hypoplectrus chlorurus
Fis-116271,112,Cuba,306363.7261,190173,190173,iucn,0,Hypoplectrus aberrans
NA,112,Cuba,30937.7998,190178,190178,iucn,0,Centropristis fuscula
NA,112,Cuba,18450.8161,190193,190193,iucn,0,Sphoeroides pachygaster
NA,162,New Zealand,417966.2559,190193,190193,iucn,0,Sphoeroides pachygaster
NA,210,Japan,1012034.6957,190193,190193,iucn,0,Sphoeroides pachygaster
Fis-24992,112,Cuba,29788.697500000002,190218,190218,iucn,0,Serranus atrobranchus
Fis-26493,112,Cuba,153638.8155,190226,190226,iucn,0,Diplectrum radiale
Fis-24665,112,Cuba,12562.003200000001,190251,190251,iucn,0,Hemanthias leptus
NA,112,Cuba,195415.2349,190290,190290,iucn,0,Hypoplectrus gemma
Fis-24993,112,Cuba,306363.7261,190297,190297,iucn,0,Serranus baldwini
Fis-24540,112,Cuba,249041.3672,190325,190325,iucn,0,Diplectrum bivittatum
Fis-24994,112,Cuba,248124.424,190339,190339,iucn,0,Serranus subligarius
Fis-23579,112,Cuba,306363.7261,190380,190380,iucn,0,Lagocephalus laevigatus
Fis-136019,112,Cuba,364798.2272,190464,190464,iucn,0,Lagocephalus lagocephalus
Fis-136019,210,Japan,2144214.4295,190464,190464,iucn,0,Lagocephalus lagocephalus
Fis-136019,1e3,Gaviota,30705.32,190464,190464,iucn,0,Lagocephalus lagocephalus
NA,162,New Zealand,183413.7284,190677,190677,iucn,0,Odax cyanoallix
NA,162,New Zealand,682551.3391,190678,190678,iucn,0,Odax pullus
Fis-25080,210,Japan,241704.5723,190685,190685,iucn,0,Calotomus spinidens
Fis-25079,210,Japan,639160.1878,190686,190686,iucn,0,Calotomus japonicus
Fis-25078,210,Japan,394574.3384,190688,190688,iucn,0,Calotomus carolinus
Fis-165595,210,Japan,555083.3136,190691,190691,iucn,0,Cetoscarus ocellatus
Fis-21840,210,Japan,359146.8084,190694,190694,iucn,0,Scarus globiceps
Fis-30609,112,Cuba,306363.7261,190698,190698,iucn,0,Scarus vetula
Fis-143281,210,Japan,520902.5131,190702,190702,iucn,0,Scarus fuscocaudalis
Fis-31416,210,Japan,257909.654,190707,190707,iucn,0,Scarus chameleon
Fis-31425,210,Japan,241704.5723,190708,190708,iucn,0,Scarus quoyi
Fis-159655,112,Cuba,306306.5081,190709,190709,iucn,0,Scarus coeruleus
Fis-123151,210,Japan,225396.7751,190711,190711,iucn,0.2,Chlorurus bowersi
Fis-24998,112,Cuba,306363.7261,190712,190712,iucn,0,Sparisoma radians
Fis-25405,210,Japan,249498.72890000002,190713,190713,iucn,0,Scarus spinus
Fis-21834,210,Japan,398727.9992,190717,190717,iucn,0,Scarus rivulatus
Fis-58516,210,Japan,294344.8194,190719,190719,iucn,0,Chlorurus japanensis
Fis-23815,112,Cuba,306306.5081,190721,190721,iucn,0,Sparisoma rubripinne
Fis-121730,210,Japan,254929.94,190725,190725,iucn,0,Scarus xanthopleura
Fis-25692,210,Japan,541812.186,190726,190726,iucn,0,Scarus altipinnis
NA,210,Japan,655903.5598,190727,190727,iucn,0,Chlorurus spilurus
Fis-5683,210,Japan,633084.1439,190728,190728,iucn,0,Chlorurus microrhinos
Fis-30665,112,Cuba,306363.7261,190729,190729,iucn,0,Sparisoma aurofrenatum
Fis-25696,210,Japan,547679.9857,190731,190731,iucn,0,Scarus rubroviolaceus
Fis-145135,112,Cuba,306306.5081,190732,190732,iucn,0,Scarus iseri
Fis-23816,112,Cuba,306363.7261,190734,190734,iucn,0,Sparisoma viride
Fis-31424,210,Japan,388810.634,190736,190736,iucn,0,Scarus psittacus
Fis-23814,112,Cuba,306306.5081,190738,190738,iucn,0,Sparisoma chrysopterum
Fis-21826,210,Japan,257909.654,190739,190739,iucn,0,Scarus dimidiatus
Fis-31422,210,Japan,569309.7793,190740,190740,iucn,0,Scarus niger
Fis-25691,210,Japan,257909.654,190745,190745,iucn,0,Hipposcarus longiceps
Fis-119366,210,Japan,257909.654,190746,190746,iucn,0,Chlorurus oedema
Fis-25694,210,Japan,359146.8084,190747,190747,iucn,0,Scarus forsteni
NA,210,Japan,660758.1358,190749,190749,iucn,0,Scarus pyrrostethus
Fis-30608,112,Cuba,306306.5081,190750,190750,iucn,0,Scarus taeniopterus
Fis-31418,210,Japan,599969.7215,190755,190755,iucn,0,Scarus frenatus
Fis-25083,162,New Zealand,41710.3225,190756,190756,iucn,0,Leptoscarus vaigiensis
Fis-25083,210,Japan,655903.5598,190756,190756,iucn,0,Leptoscarus vaigiensis
Fis-29875,112,Cuba,306363.7261,190757,190757,iucn,0,Cryptotomus roseus
Fis-28592,210,Japan,276774.7965,190761,190761,iucn,0.2,Scarus hypselopterus
Fis-123152,210,Japan,365742.2975,190762,190762,iucn,0,Chlorurus frontalis
Fis-24997,112,Cuba,306363.7261,190768,190768,iucn,0,Sparisoma atomarium
Fis-29369,112,Cuba,57.218,191822,191822,iucn,0,Elops saurus
Fis-2518,112,Cuba,311774.015,191823,191823,iucn,0.4,Megalops atlanticus
NA,112,Cuba,57.218,191828,191828,iucn,0,Lupinoblennius nicholsi
NA,1e3,Gaviota,30705.32,192254,192254,iucn,0,Conus californicus
NA,112,Cuba,35590.6693,192256,192256,iucn,0.2,Conus explorator
NA,210,Japan,684802.407,192267,192267,iucn,0,Conus pagodus
W-Msc-428185,162,New Zealand,261737.4943,192269,192269,iucn,0,Conus lischkeanus
W-Msc-428185,210,Japan,577371.2375,192269,192269,iucn,0,Conus lischkeanus
W-Msc-428256,112,Cuba,13491.1785,192271,192271,iucn,0,Conus pusio
W-Msc-428247,210,Japan,543618.6886,192276,192276,iucn,0,Conus praecellens
NA,210,Japan,334943.47740000003,192278,192278,iucn,0,Conus lani
NA,210,Japan,518032.6619,192279,192279,iucn,0,Conus recluzianus
NA,210,Japan,546140.3422,192291,192291,iucn,0,Conus australis
W-Msc-215478,210,Japan,537261.9111,192296,192296,iucn,0,Conus sanguinolentus
W-Msc-215495,210,Japan,894166.0333,192297,192297,iucn,0,Conus bullatus
W-Msc-215517,210,Japan,536316.5463,192298,192298,iucn,0,Conus betulinus
NA,210,Japan,518173.291,192299,192299,iucn,0,Conus memiae
NA,210,Japan,684802.407,192302,192302,iucn,0,Conus kuroharai
W-Msc-426441,210,Japan,499662.5615,192304,192304,iucn,0,Conus capitanellus
W-Msc-215530,210,Japan,827787.4599,192305,192305,iucn,0,Conus distans
NA,112,Cuba,304509.0689,192310,192310,iucn,0,Conus nodiferus
W-Msc-215529,210,Japan,901512.6454,192316,192316,iucn,0,Conus textile
W-Msc-215434,210,Japan,896690.3233,192318,192318,iucn,0,Conus nussatella
NA,210,Japan,916834.269,192319,192319,iucn,0,Conus ichinoseana
NA,210,Japan,398718.47729999997,192320,192320,iucn,0,Conus comatosa
W-Msc-215466,210,Japan,901512.6454,192321,192321,iucn,0,Conus striatus
NA,210,Japan,354715.4203,192324,192324,iucn,0,Conus saecularis
W-Msc-428213,210,Japan,557843.2699,192327,192327,iucn,0,Conus muriculatus
W-Msc-215437,210,Japan,29039.579,192328,192328,iucn,0,Conus coelinae
W-Msc-428372,210,Japan,680871.1264,192334,192334,iucn,0,Conus sulcatus
NA,210,Japan,6918.1123,192335,192335,iucn,0,Conus lenavati
NA,112,Cuba,57.218,192339,192339,iucn,0,Conus mcgintyi
W-Msc-420199,112,Cuba,12024.44,192340,192340,iucn,0,Conus amphiurgus
W-Msc-215514,210,Japan,631374.7152,192342,192342,iucn,0,Conus emaciatus
NA,112,Cuba,115393.8649,192347,192347,iucn,0,Conus havanensis
NA,112,Cuba,305547.6705,192353,192353,iucn,0,Conus arangoi
W-Msc-215445,210,Japan,654753.2756,192356,192356,iucn,0,Conus mustelinus
W-Msc-215487,210,Japan,293833.4466,192362,192362,iucn,0,Conus moluccensis
NA,112,Cuba,5507.6332,192363,192363,iucn,0,Conus caysalensis
W-Msc-215441,210,Japan,851612.8695,192367,192367,iucn,0,Conus catus
W-Msc-420208,112,Cuba,306363.7261,192370,192370,iucn,0,Conus daucus
W-Msc-426405,210,Japan,539840.9385,192374,192374,iucn,0,Conus boeticus
NA,112,Cuba,634.4727,192377,192377,iucn,0,Conus speciosissimus
W-Msc-215430,210,Japan,896690.3233,192378,192378,iucn,0,Conus litoglyphus
SLB-120088,210,Japan,585701.4351,192380,192380,iucn,0,Conus floridulus
W-Msc-426315,210,Japan,838691.4567,192383,192383,iucn,0,Conus ammiralis
W-Msc-215464,210,Japan,914046.4538,192386,192386,iucn,0,Conus leopardus
NA,210,Japan,630734.485,192391,192391,iucn,0,Conus sieboldii
NA,210,Japan,930.1394,192407,192407,iucn,0,Conus eximius
W-Msc-426369,210,Japan,573387.6039,192413,192413,iucn,0,Conus aureus
NA,210,Japan,96983.7144,192416,192416,iucn,0,Conus corallinus
W-Msc-215561,210,Japan,930.1394,192419,192419,iucn,0,Conus frigidus
NA,210,Japan,465165.6231,192422,192422,iucn,0,Conus oishii
W-Msc-215476,210,Japan,859330.4927000001,192424,192424,iucn,0,Conus obscurus
W-Msc-430446,210,Japan,518173.291,192426,192426,iucn,0,Conus kimioi
W-Msc-215458,210,Japan,839379.7397,192428,192428,iucn,0,Conus rattus
NA,210,Japan,930.1394,192431,192431,iucn,0,Conus striolatus
SLB-100648,210,Japan,435945.7894,192440,192440,iucn,0,Conus circumactus
NA,210,Japan,916834.269,192441,192441,iucn,0,Conus excelsus
W-Msc-420226,112,Cuba,306363.7261,192444,192444,iucn,0,Conus villepinii
W-Msc-428976,210,Japan,3512.699,192447,192447,iucn,0,Conus armadillo
NA,210,Japan,1517.2427,192448,192448,iucn,0,Conus lynceus
NA,210,Japan,583928.8315,192451,192451,iucn,0,Conus sugimotonis
W-Msc-215520,210,Japan,612522.3128,192460,192460,iucn,0,Conus generalis
W-Msc-215562,210,Japan,930.1394,192477,192477,iucn,0,Conus articulatus
NA,112,Cuba,4300.5056,192488,192488,iucn,0,Conus largillierti
NA,162,New Zealand,93738.3406,192489,192489,iucn,0,Conus bruuni
W-Msc-428154,162,New Zealand,198420.1223,192498,192498,iucn,0,Conus howelli
W-Msc-428144,210,Japan,283871.5935,192505,192505,iucn,0,Conus granum
W-Msc-215492,210,Japan,727608.2804,192506,192506,iucn,0,Conus pulicarius
W-Msc-215525,210,Japan,851612.8695,192507,192507,iucn,0,Conus capitaneus
NA,210,Japan,297280.3337,192508,192508,iucn,0,Conus darkini
NA,210,Japan,539555.0726,192518,192518,iucn,0,Conus dusaveli
W-Msc-215537,210,Japan,877646.8771,192521,192521,iucn,0,Conus retifer
NA,112,Cuba,306363.7261,192525,192525,iucn,0,Conus spurius
NA,162,New Zealand,171263.8452,192527,192527,iucn,0,Conus plinthis
NA,210,Japan,472097.3343,192536,192536,iucn,0,Conus kinoshitai
NA,210,Japan,546140.3422,192537,192537,iucn,0,Conus otohimeae
NA,210,Japan,678346.8364,192538,192538,iucn,0,Conus ferrugineus
W-Msc-215429,210,Japan,539804.0011,192549,192549,iucn,0,Conus magus
NA,210,Japan,541298.8455,192551,192551,iucn,0,Conus asiaticus
W-Msc-215518,210,Japan,854177.5139,192562,192562,iucn,0,Conus flavidus
W-Msc-215471,210,Japan,557920.4941,192563,192563,iucn,0,Conus aulicus
W-Msc-215428,210,Japan,859330.4927000001,192564,192564,iucn,0,Conus moreleti
NA,210,Japan,621669.2316,192567,192567,iucn,0,Conus mitratus
W-Msc-215551,210,Japan,271254.9742,192573,192573,iucn,0,Conus magnificus
W-Msc-215538,112,Cuba,306363.7261,192578,192578,iucn,0,Conus ermineus
W-Msc-430457,210,Japan,822427.5833,192580,192580,iucn,0,Conus chaldaeus
NA,210,Japan,538594.2473,192583,192583,iucn,0,Conus spirofilis
W-Msc-215550,210,Japan,901512.6454,192586,192586,iucn,0,Conus terebra
W-Msc-215557,210,Japan,850667.5047,192587,192587,iucn,0,Conus bandanus
W-Msc-430177,210,Japan,585701.4351,192589,192589,iucn,0,Conus sazanka
W-Msc-215533,162,New Zealand,93738.3406,192590,192590,iucn,0,Conus miliaris
W-Msc-215533,210,Japan,614639.9208,192590,192590,iucn,0,Conus miliaris
NA,210,Japan,583928.8315,192591,192591,iucn,0,Conus stupa
NA,210,Japan,9047.1178,192592,192592,iucn,0,Conus laterculatus
W-Msc-215501,210,Japan,770368.0664,192593,192593,iucn,0,Conus imperialis
W-Msc-420215,112,Cuba,306363.7261,192599,192599,iucn,0,Conus mindanus
NA,210,Japan,1225379.8973,192600,192600,iucn,0,Conus roseorapum
NA,210,Japan,363317.2615,192603,192603,iucn,0,Conus furvus
NA,210,Japan,930.1394,192605,192605,iucn,0,Conus loroisii
W-Msc-215436,210,Japan,822427.5833,192611,192611,iucn,0,Conus ebraeus
NA,112,Cuba,57.218,192612,192612,iucn,0,Conus armiger
W-Msc-428375,210,Japan,930.1394,192614,192614,iucn,0,Conus suratensis
W-Msc-420211,112,Cuba,306363.7261,192624,192624,iucn,0,Conus granulatus
NA,112,Cuba,118114.4128,192627,192627,iucn,0,Conus flavescens
W-Msc-420203,112,Cuba,306306.5081,192629,192629,iucn,0,Conus attenuatus
W-Msc-420216,112,Cuba,306363.7261,192633,192633,iucn,0,Conus mus
W-Msc-215479,210,Japan,894166.0333,192634,192634,iucn,0,Conus miles
NA,210,Japan,538283.3094,192635,192635,iucn,0,Conus hirasei
W-Msc-215446,210,Japan,891641.7433,192636,192636,iucn,0,Conus coronatus
W-Msc-428225,210,Japan,684802.407,192641,192641,iucn,0,Conus orbignyi
NA,210,Japan,583928.8315,192645,192645,iucn,0,Conus tribblei
W-Msc-215432,210,Japan,289158.384,192647,192647,iucn,0,Conus spectrum
NA,210,Japan,9634.2211,192649,192649,iucn,0,Conus rolani
W-Msc-428259,210,Japan,930.1394,192654,192654,iucn,0,Conus radiatus
NA,210,Japan,930.1394,192659,192659,iucn,0,Conus tisii
W-Msc-215455,210,Japan,664972.1802000001,192664,192664,iucn,0,Conus episcopatus
NA,210,Japan,94444.4122,192665,192665,iucn,0,Conus judaeus
NA,210,Japan,476318.0889,192666,192666,iucn,0,Conus stupella
NA,162,New Zealand,93738.3406,192667,192667,iucn,0,Conus raoulensis
NA,210,Japan,930.1394,192671,192671,iucn,0,Conus insculptus
W-Msc-215451,210,Japan,886618.8971000001,192674,192674,iucn,0,Conus sponsalis
W-Msc-426373,210,Japan,619791.5717,192681,192681,iucn,0,Conus teramachii
NA,112,Cuba,57.218,192683,192683,iucn,0,Conus stimpsoni
W-Msc-428404,210,Japan,930.1394,192692,192692,iucn,0,Conus viola
W-Msc-420206,112,Cuba,45870.9061,192693,192693,iucn,0,Conus cancellatus
W-Msc-215511,210,Japan,540742.0489,192694,192694,iucn,0,Conus varius
SLB-103803,210,Japan,499225.6411,192697,192697,iucn,0,Conus chiangi
W-Msc-215543,210,Japan,901512.6454,192699,192699,iucn,0,Conus striatellus
W-Msc-215559,210,Japan,556082.6531,192700,192700,iucn,0,Conus eburneus
W-Msc-215457,210,Japan,654250.9196,192701,192701,iucn,0,Conus marmoreus
W-Msc-215510,210,Japan,1056344.8263,192704,192704,iucn,0,Conus acutangulus
W-Msc-426452,210,Japan,499662.5615,192708,192708,iucn,0,Conus cinereus
NA,210,Japan,541888.7861,192714,192714,iucn,0,Conus figulinus
W-Msc-215522,210,Japan,914046.4538,192719,192719,iucn,0,Conus litteratus
W-Msc-215567,210,Japan,650109.1294,192722,192722,iucn,0,Conus glans
W-Msc-426467,210,Japan,671679.8032,192729,192729,iucn,0,Conus crocatus
