"country","commodity","year","value","category"
"Botswana","Miscellaneous corals and shells","1987",,"shl"
"Botswana","Shells nei","1987",,"shl"
"Brunei Darussalam","Miscellaneous corals and shells","1987",,"shl"
"Bulgaria","Miscellaneous corals and shells","1987",,"shl"
"Chile","Miscellaneous corals and shells","1987",,"shl"
"China, Macao SAR","Miscellaneous corals and shells","1987",,"shl"
"Comoros","Miscellaneous corals and shells","1987",,"shl"
"Congo, Dem. Rep. of the","Miscellaneous corals and shells","1987",,"shl"
"Cook Islands","Miscellaneous corals and shells","1987",,"shl"
"Croatia","Miscellaneous corals and shells","1987",,"shl"
"Cuba","Miscellaneous corals and shells","1987",,"shl"
"Curaçao","Miscellaneous corals and shells","1987",,"shl"
"Cyprus","Miscellaneous corals and shells","1987",,"shl"
"Czech Republic","Miscellaneous corals and shells","1987",,"shl"
"Denmark","Miscellaneous corals and shells","1987",,"shl"
"Denmark","Shells nei","1987",2549,"shl"
"Djibouti","Miscellaneous corals and shells","1987",,"shl"
"Dominica","Miscellaneous corals and shells","1987",,"shl"
"Egypt","Miscellaneous corals and shells","1987",,"shl"
"Eritrea","Miscellaneous corals and shells","1987",,"shl"
"Estonia","Miscellaneous corals and shells","1987",,"shl"
"Ethiopia","Miscellaneous corals and shells","1987",,"shl"
"Faroe Islands","Miscellaneous corals and shells","1987",,"shl"
"Fiji, Republic of","Miscellaneous corals and shells","1987",,"shl"
"Fiji, Republic of","Mother of pearl shells","1987",,"shl"
"Fiji, Republic of","Trochus shells","1987",,"shl"
"Finland","Miscellaneous corals and shells","1987",,"shl"
"France","Miscellaneous corals and shells","1987",,"shl"
"France","Shells nei","1987",719,"shl"
"French Polynesia","Shells nei","1987",,"shl"
"Gambia","Miscellaneous corals and shells","1987",,"shl"
"Germany","Miscellaneous corals and shells","1987",,"shl"
"Germany","Shells nei","1987",593,"shl"
"Ghana","Miscellaneous corals and shells","1987",,"shl"
"Greece","Miscellaneous corals and shells","1987",,"shl"
"Greece","Shells nei","1987",3283,"shl"
"Guatemala","Miscellaneous corals and shells","1987",,"shl"
"Guinea","Miscellaneous corals and shells","1987",,"shl"
"Guyana","Miscellaneous corals and shells","1987",,"shl"
"Haiti","Miscellaneous corals and shells","1987",,"shl"
"Haiti","Shells nei","1987",,"shl"
"Hungary","Miscellaneous corals and shells","1987",,"shl"
"India","Miscellaneous corals and shells","1987",,"shl"
"India","Shells nei","1987",,"shl"
"Indonesia","Miscellaneous corals and shells","1987",,"shl"
"Indonesia","Shells nei","1987",,"shl"
"Iran (Islamic Rep. of)","Miscellaneous corals and shells","1987",,"shl"
"Ireland","Miscellaneous corals and shells","1987",,"shl"
"Ireland","Shells nei","1987",15,"shl"
"Italy","Miscellaneous corals and shells","1987",,"shl"
"Italy","Shells nei","1987",2253,"shl"
"Japan","Shells nei","1987",0,"shl"
"Kenya","Miscellaneous corals and shells","1987",,"shl"
"Kiribati","Shells nei","1987",,"shl"
"Korea, Dem. People's Rep","Miscellaneous corals and shells","1987",,"shl"
"Korea, Republic of","Abalone shells","1987",,"shl"
"Korea, Republic of","Miscellaneous corals and shells","1987",9,"shl"
"Korea, Republic of","Mother of pearl shells","1987",,"shl"
"Korea, Republic of","Oyster shells","1987",,"shl"
"Korea, Republic of","Sea snail shells","1987",,"shl"
"Korea, Republic of","Shells nei","1987",3184,"shl"
"Korea, Republic of","Trochus shells","1987",,"shl"
"Kuwait","Miscellaneous corals and shells","1987",,"shl"
"Lao People's Dem. Rep.","Shells nei","1987",,"shl"
"Latvia","Miscellaneous corals and shells","1987",,"shl"
"Lebanon","Miscellaneous corals and shells","1987",,"shl"
"Lithuania","Miscellaneous corals and shells","1987",,"shl"
"Luxembourg","Miscellaneous corals and shells","1987",,"shl"
"Malaysia","Miscellaneous corals and shells","1987",,"shl"
"Malaysia","Shells nei","1987",,"shl"
"Maldives","Miscellaneous corals and shells","1987",,"shl"
"Maldives","Shells nei","1987",,"shl"
"Mali","Shells nei","1987",,"shl"
"Marshall Islands","Miscellaneous corals and shells","1987",,"shl"
"Marshall Islands","Shells nei","1987",,"shl"
"Mayotte","Miscellaneous corals and shells","1987",,"shl"
"Mexico","Miscellaneous corals and shells","1987",,"shl"
"Micronesia, Fed.States of","Miscellaneous corals and shells","1987",,"shl"
"Moldova, Republic of","Miscellaneous corals and shells","1987",,"shl"
"Montenegro","Miscellaneous corals and shells","1987",,"shl"
"Morocco","Miscellaneous corals and shells","1987",,"shl"
"Mozambique","Miscellaneous corals and shells","1987",,"shl"
"Myanmar","Trochus shells","1987",,"shl"
"Namibia","Miscellaneous corals and shells","1987",,"shl"
"Netherlands","Miscellaneous corals and shells","1987",,"shl"
"Netherlands","Shells nei","1987",1350,"shl"
"Netherlands Antilles","Miscellaneous corals and shells","1987",,"shl"
"New Caledonia","Miscellaneous corals and shells","1987",,"shl"
"New Caledonia","Trochus shells","1987",,"shl"
"Niger","Miscellaneous corals and shells","1987",,"shl"
"Nigeria","Miscellaneous corals and shells","1987",,"shl"
"Oman","Miscellaneous corals and shells","1987",,"shl"
"Pakistan","Miscellaneous corals and shells","1987",,"shl"
"Pakistan","Shells nei","1987",,"shl"
"Palau","Miscellaneous corals and shells","1987",,"shl"
"Palau","Shells nei","1987",,"shl"
"Panama","Miscellaneous corals and shells","1987",,"shl"
"Panama","Shells nei","1987",,"shl"
"Papua New Guinea","Miscellaneous corals and shells","1987",,"shl"
"Papua New Guinea","Mother of pearl shells","1987",,"shl"
"Papua New Guinea","Sea snail shells","1987",,"shl"
"Papua New Guinea","Shells nei","1987",,"shl"
"Papua New Guinea","Trochus shells","1987",,"shl"
"Philippines","Miscellaneous corals and shells","1987",,"shl"
"Poland","Miscellaneous corals and shells","1987",,"shl"
"Portugal","Miscellaneous corals and shells","1987",,"shl"
"Portugal","Shells nei","1987",159,"shl"
"Qatar","Miscellaneous corals and shells","1987",,"shl"
"Samoa","Miscellaneous corals and shells","1987",,"shl"
"Saudi Arabia","Miscellaneous corals and shells","1987",,"shl"
"Serbia","Miscellaneous corals and shells","1987",,"shl"
"Serbia and Montenegro","Miscellaneous corals and shells","1987",,"shl"
"Seychelles","Miscellaneous corals and shells","1987",,"shl"
"Singapore","Miscellaneous corals and shells","1987",,"shl"
"Slovakia","Miscellaneous corals and shells","1987",,"shl"
"Slovenia","Miscellaneous corals and shells","1987",,"shl"
"Somalia","Miscellaneous corals and shells","1987",,"shl"
"Somalia","Shells nei","1987",,"shl"
"South Africa","Miscellaneous corals and shells","1987",,"shl"
"South Africa","Shells nei","1987",,"shl"
"Spain","Miscellaneous corals and shells","1987",,"shl"
"Spain","Shells nei","1987",132,"shl"
"Sri Lanka","Miscellaneous corals and shells","1987",,"shl"
"Sudan (former)","Miscellaneous corals and shells","1987",,"shl"
"Swaziland","Miscellaneous corals and shells","1987",,"shl"
"Sweden","Miscellaneous corals and shells","1987",,"shl"
"Syrian Arab Republic","Miscellaneous corals and shells","1987",,"shl"
"Taiwan Province of China","Shells nei","1987",14942,"shl"
"Tanzania, United Rep. of","Miscellaneous corals and shells","1987",,"shl"
"Thailand","Mother of pearl shells","1987",,"shl"
"Thailand","Shells nei","1987",,"shl"
"Timor-Leste","Miscellaneous corals and shells","1987",,"shl"
"Togo","Miscellaneous corals and shells","1987",,"shl"
"Tonga","Miscellaneous corals and shells","1987",,"shl"
"Trinidad and Tobago","Miscellaneous corals and shells","1987",,"shl"
"Tunisia","Miscellaneous corals and shells","1987",,"shl"
"Turkey","Shells nei","1987",8867,"shl"
"Turks and Caicos Is.","Miscellaneous corals and shells","1987",,"shl"
"Turks and Caicos Is.","Shells nei","1987",,"shl"
"Uganda","Miscellaneous corals and shells","1987",,"shl"
"Ukraine","Miscellaneous corals and shells","1987",,"shl"
"United Arab Emirates","Miscellaneous corals and shells","1987",,"shl"
"United Arab Emirates","Shells nei","1987",,"shl"
"United Kingdom","Miscellaneous corals and shells","1987",,"shl"
"United Kingdom","Shells nei","1987",4075,"shl"
"Vanuatu","Miscellaneous corals and shells","1987",,"shl"
"Viet Nam","Miscellaneous corals and shells","1987",,"shl"
"Yemen","Miscellaneous corals and shells","1987",,"shl"
"Zimbabwe","Miscellaneous corals and shells","1987",,"shl"
"Argentina","Miscellaneous corals and shells","1988",,"shl"
"Australia","Mother of pearl shells","1988",,"shl"
"Australia","Shells nei","1988",0,"shl"
"Austria","Miscellaneous corals and shells","1988",,"shl"
"Bahamas","Miscellaneous corals and shells","1988",,"shl"
"Bahamas","Shells nei","1988",,"shl"
"Bangladesh","Miscellaneous corals and shells","1988",,"shl"
"Barbados","Miscellaneous corals and shells","1988",,"shl"
"Belarus","Miscellaneous corals and shells","1988",,"shl"
"Belgium","Miscellaneous corals and shells","1988",,"shl"
"Belgium","Shells nei","1988",212,"shl"
"Belize","Miscellaneous corals and shells","1988",,"shl"
"Bhutan","Miscellaneous corals and shells","1988",,"shl"
"Bosnia and Herzegovina","Miscellaneous corals and shells","1988",,"shl"
"Botswana","Miscellaneous corals and shells","1988",,"shl"
"Botswana","Shells nei","1988",,"shl"
"Brunei Darussalam","Miscellaneous corals and shells","1988",,"shl"
"Bulgaria","Miscellaneous corals and shells","1988",,"shl"
"Chile","Miscellaneous corals and shells","1988",,"shl"
"China, Macao SAR","Miscellaneous corals and shells","1988",,"shl"
"Comoros","Miscellaneous corals and shells","1988",,"shl"
"Congo, Dem. Rep. of the","Miscellaneous corals and shells","1988",,"shl"
"Cook Islands","Miscellaneous corals and shells","1988",,"shl"
"Croatia","Miscellaneous corals and shells","1988",,"shl"
"Cuba","Miscellaneous corals and shells","1988",,"shl"
"Curaçao","Miscellaneous corals and shells","1988",,"shl"
"Cyprus","Miscellaneous corals and shells","1988",34,"shl"
"Czech Republic","Miscellaneous corals and shells","1988",,"shl"
"Denmark","Miscellaneous corals and shells","1988",,"shl"
"Denmark","Shells nei","1988",2582,"shl"
"Djibouti","Miscellaneous corals and shells","1988",,"shl"
"Dominica","Miscellaneous corals and shells","1988",,"shl"
"Egypt","Miscellaneous corals and shells","1988",,"shl"
"Eritrea","Miscellaneous corals and shells","1988",,"shl"
"Estonia","Miscellaneous corals and shells","1988",,"shl"
"Ethiopia","Miscellaneous corals and shells","1988",,"shl"
"Faroe Islands","Miscellaneous corals and shells","1988",,"shl"
"Fiji, Republic of","Miscellaneous corals and shells","1988",,"shl"
"Fiji, Republic of","Mother of pearl shells","1988",,"shl"
"Fiji, Republic of","Trochus shells","1988",,"shl"
"Finland","Miscellaneous corals and shells","1988",,"shl"
"France","Miscellaneous corals and shells","1988",,"shl"
"France","Shells nei","1988",681,"shl"
"French Polynesia","Shells nei","1988",,"shl"
"Gambia","Miscellaneous corals and shells","1988",,"shl"
"Germany","Miscellaneous corals and shells","1988",,"shl"
"Germany","Shells nei","1988",665,"shl"
"Ghana","Miscellaneous corals and shells","1988",,"shl"
"Greece","Miscellaneous corals and shells","1988",,"shl"
"Greece","Shells nei","1988",2105,"shl"
"Guatemala","Miscellaneous corals and shells","1988",,"shl"
"Guinea","Miscellaneous corals and shells","1988",,"shl"
"Guyana","Miscellaneous corals and shells","1988",,"shl"
"Haiti","Miscellaneous corals and shells","1988",,"shl"
"Haiti","Shells nei","1988",,"shl"
"Hungary","Miscellaneous corals and shells","1988",,"shl"
"India","Miscellaneous corals and shells","1988",,"shl"
"India","Shells nei","1988",,"shl"
"Indonesia","Miscellaneous corals and shells","1988",,"shl"
"Indonesia","Shells nei","1988",,"shl"
"Iran (Islamic Rep. of)","Miscellaneous corals and shells","1988",,"shl"
"Ireland","Miscellaneous corals and shells","1988",,"shl"
"Ireland","Shells nei","1988",332,"shl"
"Italy","Miscellaneous corals and shells","1988",,"shl"
"Italy","Shells nei","1988",1478,"shl"
"Japan","Shells nei","1988",0,"shl"
"Kenya","Miscellaneous corals and shells","1988",,"shl"
"Kiribati","Shells nei","1988",,"shl"
"Korea, Dem. People's Rep","Miscellaneous corals and shells","1988",,"shl"
"Korea, Republic of","Abalone shells","1988",761,"shl"
"Korea, Republic of","Miscellaneous corals and shells","1988",1288,"shl"
"Korea, Republic of","Mother of pearl shells","1988",170,"shl"
"Korea, Republic of","Oyster shells","1988",689,"shl"
"Korea, Republic of","Sea snail shells","1988",41,"shl"
"Korea, Republic of","Shells nei","1988",382,"shl"
"Korea, Republic of","Trochus shells","1988",,"shl"
"Kuwait","Miscellaneous corals and shells","1988",,"shl"
"Lao People's Dem. Rep.","Shells nei","1988",,"shl"
"Latvia","Miscellaneous corals and shells","1988",,"shl"
"Lebanon","Miscellaneous corals and shells","1988",,"shl"
"Lithuania","Miscellaneous corals and shells","1988",,"shl"
"Luxembourg","Miscellaneous corals and shells","1988",,"shl"
"Malaysia","Miscellaneous corals and shells","1988",,"shl"
"Malaysia","Shells nei","1988",,"shl"
"Maldives","Miscellaneous corals and shells","1988",,"shl"
"Maldives","Shells nei","1988",,"shl"
"Mali","Shells nei","1988",,"shl"
"Marshall Islands","Miscellaneous corals and shells","1988",,"shl"
"Marshall Islands","Shells nei","1988",,"shl"
"Mayotte","Miscellaneous corals and shells","1988",,"shl"
"Mexico","Miscellaneous corals and shells","1988",,"shl"
"Micronesia, Fed.States of","Miscellaneous corals and shells","1988",,"shl"
"Moldova, Republic of","Miscellaneous corals and shells","1988",,"shl"
"Montenegro","Miscellaneous corals and shells","1988",,"shl"
"Morocco","Miscellaneous corals and shells","1988",,"shl"
"Mozambique","Miscellaneous corals and shells","1988",,"shl"
"Myanmar","Trochus shells","1988",,"shl"
"Namibia","Miscellaneous corals and shells","1988",,"shl"
"Netherlands","Miscellaneous corals and shells","1988",,"shl"
"Netherlands","Shells nei","1988",1658,"shl"
"Netherlands Antilles","Miscellaneous corals and shells","1988",,"shl"
"New Caledonia","Miscellaneous corals and shells","1988",,"shl"
"New Caledonia","Trochus shells","1988",,"shl"
"Niger","Miscellaneous corals and shells","1988",,"shl"
"Nigeria","Miscellaneous corals and shells","1988",,"shl"
"Oman","Miscellaneous corals and shells","1988",,"shl"
"Pakistan","Miscellaneous corals and shells","1988",,"shl"
"Pakistan","Shells nei","1988",,"shl"
"Palau","Miscellaneous corals and shells","1988",,"shl"
"Palau","Shells nei","1988",,"shl"
"Panama","Miscellaneous corals and shells","1988",,"shl"
"Panama","Shells nei","1988",,"shl"
"Papua New Guinea","Miscellaneous corals and shells","1988",,"shl"
"Papua New Guinea","Mother of pearl shells","1988",,"shl"
"Papua New Guinea","Sea snail shells","1988",,"shl"
"Papua New Guinea","Shells nei","1988",,"shl"
"Papua New Guinea","Trochus shells","1988",,"shl"
"Philippines","Miscellaneous corals and shells","1988",,"shl"
"Poland","Miscellaneous corals and shells","1988",,"shl"
"Portugal","Miscellaneous corals and shells","1988",,"shl"
"Portugal","Shells nei","1988",56,"shl"
"Qatar","Miscellaneous corals and shells","1988",,"shl"
"Samoa","Miscellaneous corals and shells","1988",,"shl"
"Saudi Arabia","Miscellaneous corals and shells","1988",,"shl"
"Serbia","Miscellaneous corals and shells","1988",,"shl"
"Serbia and Montenegro","Miscellaneous corals and shells","1988",,"shl"
"Seychelles","Miscellaneous corals and shells","1988",,"shl"
"Singapore","Miscellaneous corals and shells","1988",,"shl"
"Slovakia","Miscellaneous corals and shells","1988",,"shl"
"Slovenia","Miscellaneous corals and shells","1988",,"shl"
"Somalia","Miscellaneous corals and shells","1988",,"shl"
"Somalia","Shells nei","1988",,"shl"
"South Africa","Miscellaneous corals and shells","1988",,"shl"
"South Africa","Shells nei","1988",,"shl"
"Spain","Miscellaneous corals and shells","1988",,"shl"
"Spain","Shells nei","1988",1548,"shl"
"Sri Lanka","Miscellaneous corals and shells","1988",,"shl"
"Sudan (former)","Miscellaneous corals and shells","1988",,"shl"
"Swaziland","Miscellaneous corals and shells","1988",,"shl"
"Sweden","Miscellaneous corals and shells","1988",,"shl"
"Syrian Arab Republic","Miscellaneous corals and shells","1988",,"shl"
"Taiwan Province of China","Shells nei","1988",15397,"shl"
"Tanzania, United Rep. of","Miscellaneous corals and shells","1988",,"shl"
"Thailand","Mother of pearl shells","1988",,"shl"
"Thailand","Shells nei","1988",,"shl"
"Timor-Leste","Miscellaneous corals and shells","1988",,"shl"
"Togo","Miscellaneous corals and shells","1988",,"shl"
"Tonga","Miscellaneous corals and shells","1988",,"shl"
"Trinidad and Tobago","Miscellaneous corals and shells","1988",,"shl"
"Tunisia","Miscellaneous corals and shells","1988",,"shl"
"Turkey","Shells nei","1988",9981,"shl"
"Turks and Caicos Is.","Miscellaneous corals and shells","1988",,"shl"
"Turks and Caicos Is.","Shells nei","1988",,"shl"
"Uganda","Miscellaneous corals and shells","1988",,"shl"
"Ukraine","Miscellaneous corals and shells","1988",,"shl"
