"country","year","value","layer"
"Middle East & North Africa (all income levels)",2000,13.2488,"uem"
"Middle East & North Africa (all income levels)",2001,12.9207,"uem"
"Middle East & North Africa (all income levels)",2002,13.1051,"uem"
"Middle East & North Africa (all income levels)",2003,13.4247,"uem"
"Middle East & North Africa (all income levels)",2004,12.3906,"uem"
"Middle East & North Africa (all income levels)",2005,11.8454,"uem"
"Middle East & North Africa (all income levels)",2006,10.9946,"uem"
"Middle East & North Africa (all income levels)",2007,10.3862,"uem"
"Middle East & North Africa (all income levels)",2008,9.97826,"uem"
"Middle East & North Africa (all income levels)",2009,10.1404,"uem"
"Middle East & North Africa (all income levels)",2010,10.4312,"uem"
"Middle East & North Africa (all income levels)",2011,11.2584,"uem"
"Middle East & North Africa (all income levels)",2012,11.3332,"uem"
"Middle East & North Africa (all income levels)",2013,11.2205,"uem"
"Middle East & North Africa (developing only)",1991,12.8771,"uem"
"Middle East & North Africa (developing only)",1992,13.2583,"uem"
"Middle East & North Africa (developing only)",1993,13.4968,"uem"
"Middle East & North Africa (developing only)",1994,13.6205,"uem"
"Middle East & North Africa (developing only)",1995,13.9163,"uem"
"Middle East & North Africa (developing only)",1996,13.5875,"uem"
"Middle East & North Africa (developing only)",1997,13.0631,"uem"
"Middle East & North Africa (developing only)",1998,13.0385,"uem"
"Middle East & North Africa (developing only)",1999,13.162,"uem"
"Middle East & North Africa (developing only)",2000,14.5485,"uem"
"Middle East & North Africa (developing only)",2001,14.152,"uem"
"Middle East & North Africa (developing only)",2002,14.3077,"uem"
"Middle East & North Africa (developing only)",2003,14.6381,"uem"
"Middle East & North Africa (developing only)",2004,13.4564,"uem"
"Middle East & North Africa (developing only)",2005,12.9065,"uem"
"Middle East & North Africa (developing only)",2006,11.9702,"uem"
"Middle East & North Africa (developing only)",2007,11.401,"uem"
"Middle East & North Africa (developing only)",2008,11.0546,"uem"
"Middle East & North Africa (developing only)",2009,11.232,"uem"
"Middle East & North Africa (developing only)",2010,11.6604,"uem"
"Middle East & North Africa (developing only)",2011,12.6805,"uem"
"Middle East & North Africa (developing only)",2012,12.8043,"uem"
"Middle East & North Africa (developing only)",2013,12.7279,"uem"
"Middle income",1991,5.95453,"uem"
"Middle income",1992,5.51959,"uem"
"Middle income",1993,5.69449,"uem"
"Middle income",1994,5.51677,"uem"
"Middle income",1995,5.68876,"uem"
"Middle income",1996,5.77413,"uem"
"Middle income",1997,5.83511,"uem"
"Middle income",1998,6.03082,"uem"
"Middle income",1999,6.23566,"uem"
"Middle income",2000,6.26165,"uem"
"Middle income",2001,6.3309,"uem"
"Middle income",2002,6.45183,"uem"
"Middle income",2003,6.34269,"uem"
"Middle income",2004,6.21151,"uem"
"Middle income",2005,6.11461,"uem"
"Middle income",2006,5.84914,"uem"
"Middle income",2007,5.45445,"uem"
"Middle income",2008,5.65576,"uem"
"Middle income",2009,5.8324,"uem"
"Middle income",2010,5.60416,"uem"
"Middle income",2011,5.5488,"uem"
"Middle income",2012,5.56341,"uem"
"Middle income",2013,5.62598,"uem"
"Moldova",1991,7.6,"uem"
"Moldova",1992,6.9,"uem"
"Moldova",1993,6.3,"uem"
"Moldova",1994,6.5,"uem"
"Moldova",1995,6.6,"uem"
"Moldova",1996,6.5,"uem"
"Moldova",1997,8,"uem"
"Moldova",1998,5.6,"uem"
"Moldova",1999,11.1,"uem"
"Moldova",2000,8.5,"uem"
"Moldova",2001,7.3,"uem"
"Moldova",2002,6.8,"uem"
"Moldova",2003,7.9,"uem"
"Moldova",2004,8.1,"uem"
"Moldova",2005,7.3,"uem"
"Moldova",2006,7.4,"uem"
"Moldova",2007,5.1,"uem"
"Moldova",2008,4,"uem"
"Moldova",2009,6.4,"uem"
"Moldova",2010,7.4,"uem"
"Moldova",2011,6.7,"uem"
"Moldova",2012,5.6,"uem"
"Moldova",2013,5.1,"uem"
"Mongolia",1991,5.9,"uem"
"Mongolia",1992,5.9,"uem"
"Mongolia",1993,6.1,"uem"
"Mongolia",1994,6.3,"uem"
"Mongolia",1995,7.3,"uem"
"Mongolia",1996,6.2,"uem"
"Mongolia",1997,6.3,"uem"
"Mongolia",1998,6.2,"uem"
"Mongolia",1999,6.2,"uem"
"Mongolia",2000,6.1,"uem"
"Mongolia",2001,6.1,"uem"
"Mongolia",2002,6.2,"uem"
"Mongolia",2003,6.8,"uem"
"Mongolia",2004,7.1,"uem"
"Mongolia",2005,6.9,"uem"
"Mongolia",2006,5.9,"uem"
"Mongolia",2007,7.2,"uem"
"Mongolia",2008,5.6,"uem"
"Mongolia",2009,5.9,"uem"
"Mongolia",2010,6.5,"uem"
"Mongolia",2011,4.8,"uem"
"Mongolia",2012,5.2,"uem"
"Mongolia",2013,4.9,"uem"
"Montenegro",1991,18.6,"uem"
"Montenegro",1992,19.3,"uem"
"Montenegro",1993,20.1,"uem"
"Montenegro",1994,21.5,"uem"
"Montenegro",1995,19.5,"uem"
"Montenegro",1996,19.9,"uem"
"Montenegro",1997,21,"uem"
"Montenegro",1998,20.3,"uem"
"Montenegro",1999,21.2,"uem"
"Montenegro",2000,19.7,"uem"
"Montenegro",2001,21,"uem"
"Montenegro",2002,21,"uem"
"Montenegro",2003,21.1,"uem"
"Montenegro",2004,19.3,"uem"
"Montenegro",2005,19.4,"uem"
"Montenegro",2006,18.2,"uem"
"Montenegro",2007,19.4,"uem"
"Montenegro",2008,16.8,"uem"
"Montenegro",2009,19.1,"uem"
"Montenegro",2010,19.7,"uem"
"Montenegro",2011,19.7,"uem"
"Montenegro",2012,19.6,"uem"
"Montenegro",2013,19.8,"uem"
"Morocco",1991,12.5,"uem"
"Morocco",1992,12.3,"uem"
"Morocco",1993,12,"uem"
"Morocco",1994,11.8,"uem"
"Morocco",1995,11.6,"uem"
"Morocco",1996,11.3,"uem"
"Morocco",1997,11.2,"uem"
"Morocco",1998,10.9,"uem"
"Morocco",1999,13.9,"uem"
"Morocco",2000,13.6,"uem"
"Morocco",2001,12.5,"uem"
"Morocco",2002,11.6,"uem"
"Morocco",2003,11.9,"uem"
"Morocco",2004,10.8,"uem"
"Morocco",2005,11,"uem"
"Morocco",2006,9.7,"uem"
"Morocco",2007,9.8,"uem"
"Morocco",2008,9.6,"uem"
"Morocco",2009,9.1,"uem"
"Morocco",2010,9.1,"uem"
"Morocco",2011,8.9,"uem"
"Morocco",2012,9,"uem"
"Morocco",2013,9.2,"uem"
"Mozambique",1991,8.9,"uem"
"Mozambique",1992,9.1,"uem"
"Mozambique",1993,8.8,"uem"
"Mozambique",1994,8.8,"uem"
"Mozambique",1995,8.8,"uem"
"Mozambique",1996,8.7,"uem"
"Mozambique",1997,8.7,"uem"
"Mozambique",1998,8.6,"uem"
"Mozambique",1999,8.6,"uem"
"Mozambique",2000,8.6,"uem"
"Mozambique",2001,8.4,"uem"
"Mozambique",2002,8.4,"uem"
"Mozambique",2003,8.4,"uem"
"Mozambique",2004,8.4,"uem"
"Mozambique",2005,8.3,"uem"
"Mozambique",2006,8.3,"uem"
"Mozambique",2007,8.3,"uem"
"Mozambique",2008,8.3,"uem"
"Mozambique",2009,8.3,"uem"
"Mozambique",2010,8.3,"uem"
"Mozambique",2011,8.3,"uem"
"Mozambique",2012,8.3,"uem"
"Mozambique",2013,8.3,"uem"
"Myanmar",1991,3.9,"uem"
"Myanmar",1992,3.9,"uem"
"Myanmar",1993,3.9,"uem"
"Myanmar",1994,3.8,"uem"
"Myanmar",1995,3.8,"uem"
"Myanmar",1996,3.8,"uem"
"Myanmar",1997,3.9,"uem"
"Myanmar",1998,4.1,"uem"
"Myanmar",1999,3.6,"uem"
"Myanmar",2000,3.5,"uem"
"Myanmar",2001,3.6,"uem"
"Myanmar",2002,3.5,"uem"
"Myanmar",2003,3.4,"uem"
"Myanmar",2004,3.4,"uem"
"Myanmar",2005,3.4,"uem"
"Myanmar",2006,3.4,"uem"
"Myanmar",2007,3.4,"uem"
"Myanmar",2008,3.6,"uem"
"Myanmar",2009,3.5,"uem"
"Myanmar",2010,3.5,"uem"
"Myanmar",2011,3.4,"uem"
"Myanmar",2012,3.3,"uem"
"Myanmar",2013,3.4,"uem"
"Namibia",1991,19,"uem"
"Namibia",1992,19,"uem"
"Namibia",1993,19.1,"uem"
"Namibia",1994,19.4,"uem"
"Namibia",1995,19.5,"uem"
"Namibia",1996,19.5,"uem"
"Namibia",1997,19.5,"uem"
"Namibia",1998,19.6,"uem"
"Namibia",1999,19.8,"uem"
"Namibia",2000,20.3,"uem"
"Namibia",2001,21.5,"uem"
"Namibia",2002,18.3,"uem"
"Namibia",2003,20.3,"uem"
"Namibia",2004,21.9,"uem"
"Namibia",2005,20.2,"uem"
"Namibia",2006,21.7,"uem"
"Namibia",2007,19.3,"uem"
"Namibia",2008,37.6,"uem"
"Namibia",2009,29.7,"uem"
"Namibia",2010,22.1,"uem"
"Namibia",2011,19.8,"uem"
"Namibia",2012,16.7,"uem"
"Namibia",2013,16.9,"uem"
"Nepal",1991,2.1,"uem"
"Nepal",1992,1.9,"uem"
"Nepal",1993,2.1,"uem"
"Nepal",1994,2.3,"uem"
"Nepal",1995,2.5,"uem"
"Nepal",1996,4.5,"uem"
"Nepal",1997,3.7,"uem"
"Nepal",1998,3,"uem"
"Nepal",1999,1.8,"uem"
"Nepal",2000,2.7,"uem"
"Nepal",2001,3.8,"uem"
"Nepal",2002,2.8,"uem"
"Nepal",2003,2.1,"uem"
"Nepal",2004,2.1,"uem"
"Nepal",2005,2.5,"uem"
"Nepal",2006,2.6,"uem"
"Nepal",2007,2.6,"uem"
"Nepal",2008,2.7,"uem"
"Nepal",2009,2.7,"uem"
"Nepal",2010,2.7,"uem"
"Nepal",2011,2.7,"uem"
"Nepal",2012,2.7,"uem"
"Nepal",2013,2.7,"uem"
"Netherlands",1991,7.3,"uem"
"Netherlands",1992,5.6,"uem"
"Netherlands",1993,6.3,"uem"
"Netherlands",1994,7.2,"uem"
"Netherlands",1995,7.2,"uem"
"Netherlands",1996,6.4,"uem"
"Netherlands",1997,5.5,"uem"
"Netherlands",1998,4.4,"uem"
"Netherlands",1999,3.6,"uem"
"Netherlands",2000,2.7,"uem"
"Netherlands",2001,2.1,"uem"
"Netherlands",2002,2.6,"uem"
"Netherlands",2003,3.6,"uem"
"Netherlands",2004,4.6,"uem"
"Netherlands",2005,4.7,"uem"
"Netherlands",2006,3.9,"uem"
"Netherlands",2007,3.2,"uem"
"Netherlands",2008,2.8,"uem"
"Netherlands",2009,3.4,"uem"
"Netherlands",2010,4.5,"uem"
"Netherlands",2011,4.4,"uem"
"Netherlands",2012,5.3,"uem"
"Netherlands",2013,6.7,"uem"
"New Zealand",1991,10.6,"uem"
"New Zealand",1992,10.6,"uem"
"New Zealand",1993,9.8,"uem"
"New Zealand",1994,8.4,"uem"
"New Zealand",1995,6.5,"uem"
"New Zealand",1996,6.3,"uem"
"New Zealand",1997,6.8,"uem"
"New Zealand",1998,7.7,"uem"
"New Zealand",1999,7,"uem"
"New Zealand",2000,6.2,"uem"
"New Zealand",2001,5.4,"uem"
"New Zealand",2002,5.3,"uem"
"New Zealand",2003,4.8,"uem"
"New Zealand",2004,4,"uem"
"New Zealand",2005,3.8,"uem"
"New Zealand",2006,3.9,"uem"
"New Zealand",2007,3.7,"uem"
"New Zealand",2008,4.2,"uem"
"New Zealand",2009,6.1,"uem"
"New Zealand",2010,6.5,"uem"
"New Zealand",2011,6.5,"uem"
"New Zealand",2012,6.9,"uem"
"New Zealand",2013,6.2,"uem"
"Nicaragua",1991,5,"uem"
"Nicaragua",1992,5.6,"uem"
"Nicaragua",1993,4.8,"uem"
"Nicaragua",1994,2.7,"uem"
"Nicaragua",1995,3.3,"uem"
"Nicaragua",1996,4.1,"uem"
"Nicaragua",1997,5.1,"uem"
"Nicaragua",1998,4.8,"uem"
"Nicaragua",1999,5.1,"uem"
"Nicaragua",2000,6.2,"uem"
"Nicaragua",2001,6,"uem"
"Nicaragua",2002,5.9,"uem"
"Nicaragua",2003,8,"uem"
"Nicaragua",2004,6.7,"uem"
"Nicaragua",2005,5.6,"uem"
"Nicaragua",2006,5.3,"uem"
"Nicaragua",2007,5,"uem"
"Nicaragua",2008,6.2,"uem"
"Nicaragua",2009,6.6,"uem"
"Nicaragua",2010,8,"uem"
"Nicaragua",2011,7.8,"uem"
"Nicaragua",2012,7.8,"uem"
"Nicaragua",2013,7.2,"uem"
"Niger",1991,5.1,"uem"
"Niger",1992,5.1,"uem"
"Niger",1993,5.1,"uem"
"Niger",1994,5.1,"uem"
"Niger",1995,5.1,"uem"
"Niger",1996,5.1,"uem"
"Niger",1997,5.1,"uem"
"Niger",1998,5.1,"uem"
"Niger",1999,5,"uem"
"Niger",2000,5,"uem"
"Niger",2001,5,"uem"
"Niger",2002,5,"uem"
"Niger",2003,5,"uem"
"Niger",2004,5,"uem"
"Niger",2005,5.1,"uem"
"Niger",2006,5.1,"uem"
"Niger",2007,5.1,"uem"
"Niger",2008,5.1,"uem"
"Niger",2009,5.1,"uem"
"Niger",2010,5.1,"uem"
"Niger",2011,5.1,"uem"
"Niger",2012,5.1,"uem"
"Niger",2013,5.1,"uem"
"Nigeria",1991,7.4,"uem"
"Nigeria",1992,7.4,"uem"
"Nigeria",1993,7.4,"uem"
"Nigeria",1994,7.4,"uem"
"Nigeria",1995,7.5,"uem"
"Nigeria",1996,7.5,"uem"
"Nigeria",1997,7.5,"uem"
"Nigeria",1998,7.5,"uem"
"Nigeria",1999,7.5,"uem"
"Nigeria",2000,7.6,"uem"
"Nigeria",2001,7.6,"uem"
"Nigeria",2002,7.7,"uem"
"Nigeria",2003,7.6,"uem"
"Nigeria",2004,7.7,"uem"
"Nigeria",2005,7.6,"uem"
"Nigeria",2006,7.6,"uem"
"Nigeria",2007,7.6,"uem"
"Nigeria",2008,7.6,"uem"
"Nigeria",2009,7.6,"uem"
"Nigeria",2010,7.6,"uem"
"Nigeria",2011,7.6,"uem"
"Nigeria",2012,7.5,"uem"
"Nigeria",2013,7.5,"uem"
"North America",1991,7.25108,"uem"
"North America",1992,7.96504,"uem"
"North America",1993,7.44448,"uem"
"North America",1994,6.62024,"uem"
"North America",1995,6.07682,"uem"
"North America",1996,5.90459,"uem"
"North America",1997,5.40416,"uem"
"North America",1998,4.96538,"uem"
"North America",1999,4.62729,"uem"
"North America",2000,4.3684,"uem"
"North America",2001,5.04029,"uem"
"North America",2002,6.08365,"uem"
"North America",2003,6.25574,"uem"
"North America",2004,5.76715,"uem"
"North America",2005,5.35596,"uem"
"North America",2006,4.86612,"uem"
"North America",2007,4.83648,"uem"
"North America",2008,5.92111,"uem"
"North America",2009,9.28335,"uem"
"North America",2010,9.51766,"uem"
"North America",2011,8.82729,"uem"
"North America",2012,8.0917,"uem"
"North America",2013,7.3673,"uem"
"Norway",1991,5.4,"uem"
"Norway",1992,5.9,"uem"
"Norway",1993,6,"uem"
"Norway",1994,5.3,"uem"
"Norway",1995,4.9,"uem"
"Norway",1996,4.8,"uem"
"Norway",1997,3.9,"uem"
"Norway",1998,3.2,"uem"
"Norway",1999,3.2,"uem"
"Norway",2000,3.4,"uem"
"Norway",2001,3.4,"uem"
"Norway",2002,3.9,"uem"
"Norway",2003,4.4,"uem"
"Norway",2004,4.4,"uem"
"Norway",2005,4.6,"uem"
"Norway",2006,3.4,"uem"
"Norway",2007,2.5,"uem"
"Norway",2008,2.6,"uem"
"Norway",2009,3.2,"uem"
"Norway",2010,3.6,"uem"
"Norway",2011,3.3,"uem"
"Norway",2012,3.2,"uem"
"Norway",2013,3.5,"uem"
"OECD members",1991,6.72681,"uem"
"OECD members",1992,7.30744,"uem"
"OECD members",1993,7.78251,"uem"
"OECD members",1994,7.76191,"uem"
"OECD members",1995,7.51151,"uem"
"OECD members",1996,7.32379,"uem"
"OECD members",1997,7.0167,"uem"
"OECD members",1998,6.87785,"uem"
"OECD members",1999,6.65878,"uem"
"OECD members",2000,6.2554,"uem"
"OECD members",2001,6.27295,"uem"
"OECD members",2002,6.87968,"uem"
"OECD members",2003,6.97971,"uem"
"OECD members",2004,6.897,"uem"
"OECD members",2005,6.63246,"uem"
"OECD members",2006,6.10928,"uem"
"OECD members",2007,5.66933,"uem"
"OECD members",2008,5.97299,"uem"
"OECD members",2009,8.17968,"uem"
"OECD members",2010,8.35867,"uem"
"OECD members",2011,7.97526,"uem"
"OECD members",2012,8.02186,"uem"
"OECD members",2013,7.96388,"uem"
"Oman",1991,7.5,"uem"
"Oman",1992,7.2,"uem"
"Oman",1993,7,"uem"
"Oman",1994,6.9,"uem"
"Oman",1995,7,"uem"
"Oman",1996,7.2,"uem"
"Oman",1997,7.5,"uem"
"Oman",1998,7.9,"uem"
"Oman",1999,8.3,"uem"
"Oman",2000,8.6,"uem"
"Oman",2001,8.7,"uem"
"Oman",2002,8.6,"uem"
"Oman",2003,8.5,"uem"
"Oman",2004,8.4,"uem"
"Oman",2005,8.4,"uem"
"Oman",2006,8.4,"uem"
"Oman",2007,8.4,"uem"
"Oman",2008,8.4,"uem"
"Oman",2009,8.3,"uem"
"Oman",2010,8.2,"uem"
"Oman",2011,8.1,"uem"
"Oman",2012,7.9,"uem"
"Oman",2013,7.9,"uem"
"Other small states",1991,16.2805,"uem"
"Other small states",1992,16.6565,"uem"
"Other small states",1993,16.977,"uem"
"Other small states",1994,16.7504,"uem"
"Other small states",1995,16.1055,"uem"
"Other small states",1996,15.5802,"uem"
"Other small states",1997,17.1003,"uem"
"Other small states",1998,16.2832,"uem"
"Other small states",1999,15.5988,"uem"
"Other small states",2000,16.7977,"uem"
"Other small states",2001,17.083,"uem"
"Other small states",2002,15.7774,"uem"
"Other small states",2003,17.1073,"uem"
"Other small states",2004,16.7548,"uem"
"Other small states",2005,16.5441,"uem"
"Other small states",2006,15.4941,"uem"
"Other small states",2007,14.6189,"uem"
"Other small states",2008,16.8391,"uem"
"Other small states",2009,15.5654,"uem"
"Other small states",2010,14.3411,"uem"
"Other small states",2011,14.199,"uem"
"Other small states",2012,13.5632,"uem"
"Other small states",2013,13.745,"uem"
"Pakistan",1991,5.9,"uem"
"Pakistan",1992,5.2,"uem"
"Pakistan",1993,4.3,"uem"
"Pakistan",1994,4.3,"uem"
"Pakistan",1995,5,"uem"
"Pakistan",1996,5.3,"uem"
"Pakistan",1997,5.8,"uem"
"Pakistan",1998,5.7,"uem"
"Pakistan",1999,6.1,"uem"
"Pakistan",2000,7.2,"uem"
"Pakistan",2001,7.4,"uem"
"Pakistan",2002,7.8,"uem"
"Pakistan",2003,7.7,"uem"
"Pakistan",2004,7.4,"uem"
"Pakistan",2005,7.1,"uem"
"Pakistan",2006,6.1,"uem"
"Pakistan",2007,5.1,"uem"
"Pakistan",2008,5,"uem"
"Pakistan",2009,4.9,"uem"
"Pakistan",2010,5,"uem"
"Pakistan",2011,5,"uem"
"Pakistan",2012,5,"uem"
"Pakistan",2013,5.1,"uem"
"Panama",1991,16.1,"uem"
"Panama",1992,14.7,"uem"
"Panama",1993,13.3,"uem"
"Panama",1994,14,"uem"
"Panama",1995,14,"uem"
"Panama",1996,14.5,"uem"
"Panama",1997,13.4,"uem"
"Panama",1998,14,"uem"
"Panama",1999,11.8,"uem"
"Panama",2000,13.5,"uem"
"Panama",2001,14,"uem"
"Panama",2002,13.5,"uem"
"Panama",2003,13,"uem"
"Panama",2004,11.7,"uem"
"Panama",2005,9.8,"uem"
"Panama",2006,8.7,"uem"
"Panama",2007,6.4,"uem"
"Panama",2008,5.6,"uem"
"Panama",2009,6.6,"uem"
"Panama",2010,6.5,"uem"
"Panama",2011,4.5,"uem"
"Panama",2012,4,"uem"
"Panama",2013,4.1,"uem"
"Papua New Guinea",1991,2.6,"uem"
"Papua New Guinea",1992,2.5,"uem"
"Papua New Guinea",1993,2.3,"uem"
"Papua New Guinea",1994,2.7,"uem"
"Papua New Guinea",1995,3,"uem"
"Papua New Guinea",1996,2.6,"uem"
"Papua New Guinea",1997,3.1,"uem"
"Papua New Guinea",1998,2.7,"uem"
"Papua New Guinea",1999,2.8,"uem"
"Papua New Guinea",2000,2.9,"uem"
"Papua New Guinea",2001,2.8,"uem"
"Papua New Guinea",2002,2.7,"uem"
"Papua New Guinea",2003,2.7,"uem"
"Papua New Guinea",2004,2.7,"uem"
"Papua New Guinea",2005,2.6,"uem"
"Papua New Guinea",2006,2.7,"uem"
"Papua New Guinea",2007,2.5,"uem"
"Papua New Guinea",2008,2.5,"uem"
"Papua New Guinea",2009,2.5,"uem"
"Papua New Guinea",2010,2.4,"uem"
"Papua New Guinea",2011,2.4,"uem"
"Papua New Guinea",2012,2.4,"uem"
"Papua New Guinea",2013,2.1,"uem"
"Paraguay",1991,6.5,"uem"
"Paraguay",1992,5,"uem"
"Paraguay",1993,7,"uem"
"Paraguay",1994,6.2,"uem"
"Paraguay",1995,3.4,"uem"
"Paraguay",1996,4.4,"uem"
"Paraguay",1997,5.3,"uem"
"Paraguay",1998,5.3,"uem"
"Paraguay",1999,6.6,"uem"
"Paraguay",2000,7.6,"uem"
"Paraguay",2001,7.6,"uem"
"Paraguay",2002,10.7,"uem"
"Paraguay",2003,7.9,"uem"
"Paraguay",2004,7.4,"uem"
"Paraguay",2005,5.8,"uem"
"Paraguay",2006,6.7,"uem"
"Paraguay",2007,5.6,"uem"
"Paraguay",2008,5.6,"uem"
"Paraguay",2009,6.5,"uem"
"Paraguay",2010,5.7,"uem"
"Paraguay",2011,4.3,"uem"
"Paraguay",2012,4.9,"uem"
"Paraguay",2013,5.2,"uem"
"Peru",1991,6.1,"uem"
"Peru",1992,4.7,"uem"
"Peru",1993,7.1,"uem"
"Peru",1994,5.4,"uem"
"Peru",1995,5.2,"uem"
"Peru",1996,6.3,"uem"
"Peru",1997,4.9,"uem"
"Peru",1998,4.6,"uem"
"Peru",1999,5.4,"uem"
"Peru",2000,6.3,"uem"
"Peru",2001,5.1,"uem"
"Peru",2002,6,"uem"
"Peru",2003,6.6,"uem"
"Peru",2004,5.2,"uem"
"Peru",2005,5.2,"uem"
"Peru",2006,4.6,"uem"
"Peru",2007,4.5,"uem"
"Peru",2008,4.5,"uem"
"Peru",2009,4.4,"uem"
"Peru",2010,4,"uem"
"Peru",2011,3.9,"uem"
"Peru",2012,3.6,"uem"
"Peru",2013,3.9,"uem"
"Philippines",1991,9,"uem"
"Philippines",1992,8.6,"uem"
"Philippines",1993,8.9,"uem"
"Philippines",1994,8.4,"uem"
"Philippines",1995,8.4,"uem"
"Philippines",1996,7.4,"uem"
"Philippines",1997,7.9,"uem"
"Philippines",1998,9.4,"uem"
"Philippines",1999,9.4,"uem"
"Philippines",2000,11.2,"uem"
"Philippines",2001,11,"uem"
"Philippines",2002,11.5,"uem"
"Philippines",2003,11.2,"uem"
"Philippines",2004,11.9,"uem"
"Philippines",2005,7.7,"uem"
"Philippines",2006,8,"uem"
"Philippines",2007,7.4,"uem"
"Philippines",2008,7.3,"uem"
"Philippines",2009,7.5,"uem"
"Philippines",2010,7.3,"uem"
"Philippines",2011,7,"uem"
"Philippines",2012,7,"uem"
"Philippines",2013,7.1,"uem"
"Poland",1991,11.4,"uem"
"Poland",1992,13.3,"uem"
"Poland",1993,14,"uem"
"Poland",1994,14.4,"uem"
"Poland",1995,13.3,"uem"
"Poland",1996,12.4,"uem"
"Poland",1997,11.2,"uem"
"Poland",1998,10.7,"uem"
"Poland",1999,12.5,"uem"
"Poland",2000,16.1,"uem"
"Poland",2001,18.2,"uem"
"Poland",2002,19.9,"uem"
"Poland",2003,19.6,"uem"
"Poland",2004,19,"uem"
"Poland",2005,17.7,"uem"
"Poland",2006,13.8,"uem"
"Poland",2007,9.6,"uem"
"Poland",2008,7.1,"uem"
"Poland",2009,8.2,"uem"
"Poland",2010,9.6,"uem"
"Poland",2011,9.6,"uem"
"Poland",2012,10.1,"uem"
"Poland",2013,10.4,"uem"
"Portugal",1991,3.9,"uem"
"Portugal",1992,3.9,"uem"
"Portugal",1993,5.3,"uem"
"Portugal",1994,6.5,"uem"
"Portugal",1995,6.8,"uem"
"Portugal",1996,6.8,"uem"
"Portugal",1997,6.3,"uem"
"Portugal",1998,4.9,"uem"
"Portugal",1999,4.4,"uem"
"Portugal",2000,3.9,"uem"
"Portugal",2001,4,"uem"
"Portugal",2002,5,"uem"
"Portugal",2003,6.3,"uem"
"Portugal",2004,6.7,"uem"
"Portugal",2005,7.6,"uem"
"Portugal",2006,7.7,"uem"
"Portugal",2007,8,"uem"
"Portugal",2008,7.6,"uem"
"Portugal",2009,9.5,"uem"
"Portugal",2010,10.8,"uem"
"Portugal",2011,12.7,"uem"
"Portugal",2012,15.6,"uem"
"Portugal",2013,16.5,"uem"
"Puerto Rico",1991,17.1,"uem"
"Puerto Rico",1992,17.2,"uem"
"Puerto Rico",1993,17.3,"uem"
"Puerto Rico",1994,14.8,"uem"
"Puerto Rico",1995,14.1,"uem"
"Puerto Rico",1996,13.9,"uem"
"Puerto Rico",1997,14.1,"uem"
"Puerto Rico",1998,13.8,"uem"
"Puerto Rico",1999,12.1,"uem"
"Puerto Rico",2000,10.3,"uem"
"Puerto Rico",2001,11.6,"uem"
"Puerto Rico",2002,12.1,"uem"
"Puerto Rico",2003,12,"uem"
"Puerto Rico",2004,10.5,"uem"
"Puerto Rico",2005,11.5,"uem"
"Puerto Rico",2006,11.2,"uem"
"Puerto Rico",2007,11.1,"uem"
"Puerto Rico",2008,11.8,"uem"
"Puerto Rico",2009,15.1,"uem"
"Puerto Rico",2010,16.2,"uem"
"Puerto Rico",2011,15.8,"uem"
"Puerto Rico",2012,14.6,"uem"
"Puerto Rico",2013,14.2,"uem"
"Qatar",1991,0.5,"uem"
"Qatar",1992,0.2,"uem"
"Qatar",1993,0.2,"uem"
"Qatar",1994,0.3,"uem"
"Qatar",1995,0.4,"uem"
"Qatar",1996,0.4,"uem"
"Qatar",1997,0.5,"uem"
"Qatar",1998,0.2,"uem"
"Qatar",1999,0.5,"uem"
"Qatar",2000,0.9,"uem"
"Qatar",2001,0.9,"uem"
"Qatar",2002,0.9,"uem"
"Qatar",2003,1.2,"uem"
"Qatar",2004,1.5,"uem"
"Qatar",2005,1.1,"uem"
"Qatar",2006,0.9,"uem"
"Qatar",2007,0.5,"uem"
"Qatar",2008,0.3,"uem"
"Qatar",2009,0.3,"uem"
"Qatar",2010,0.4,"uem"
"Qatar",2011,0.6,"uem"
"Qatar",2012,0.5,"uem"
"Qatar",2013,0.5,"uem"
"Romania",1991,7.8,"uem"
"Romania",1992,8.6,"uem"
"Romania",1993,8.4,"uem"
"Romania",1994,8.2,"uem"
"Romania",1995,8,"uem"
"Romania",1996,6.7,"uem"
"Romania",1997,5.5,"uem"
"Romania",1998,5.6,"uem"
"Romania",1999,6.2,"uem"
"Romania",2000,7,"uem"
"Romania",2001,6.6,"uem"
"Romania",2002,8.1,"uem"
"Romania",2003,7,"uem"
"Romania",2004,7.7,"uem"
"Romania",2005,7.2,"uem"
"Romania",2006,7.3,"uem"
"Romania",2007,6.4,"uem"
"Romania",2008,5.8,"uem"
"Romania",2009,6.9,"uem"
"Romania",2010,7.3,"uem"
"Romania",2011,7.4,"uem"
"Romania",2012,7,"uem"
"Romania",2013,7.3,"uem"
"Russian Federation",1991,12.2,"uem"
"Russian Federation",1992,5.2,"uem"
"Russian Federation",1993,5.9,"uem"
"Russian Federation",1994,8.1,"uem"
"Russian Federation",1995,9.4,"uem"
"Russian Federation",1996,9.7,"uem"
"Russian Federation",1997,11.8,"uem"
"Russian Federation",1998,13.3,"uem"
"Russian Federation",1999,13,"uem"
"Russian Federation",2000,10.6,"uem"
"Russian Federation",2001,9,"uem"
"Russian Federation",2002,7.9,"uem"
"Russian Federation",2003,8.2,"uem"
"Russian Federation",2004,7.8,"uem"
"Russian Federation",2005,7.1,"uem"
