am_sid,iucn_sid,map_iucn_sid,map_subpop,sciname,spp_group,spatial_source,cat_code,cat_score,pop_trend,trend_score
W-Oct-287562,NA,NA,NA,Muricea fruticosa,NA,am,NE,NA,NA,NA
W-Hyd-285884,NA,NA,NA,Stylaster horologium,NA,am,NE,NA,NA,NA
W-Hyd-287297,NA,NA,NA,Halopteris carinata,NA,am,NE,NA,NA,NA
W-Hyd-117536,NA,NA,NA,Eucheilota paradoxica,NA,am,NE,NA,NA,NA
W-Hyd-285782,NA,NA,NA,Crypthelia fragilis,NA,am,NE,NA,NA,NA
W-Hyd-291171,NA,NA,NA,Systemapora ornata,NA,am,NE,NA,NA,NA
W-Hyd-287506,NA,NA,NA,Conopora candelabrum,NA,am,NE,NA,NA,NA
W-Hyd-135440,NA,NA,NA,Lensia subtiloides,NA,am,NE,NA,NA,NA
SLB-65076,NA,NA,NA,Sphaeronectes gracilis,NA,am,NE,NA,NA,NA
URM-Cn-4932,NA,NA,NA,Montipora solanderi,NA,am,NE,NA,NA,NA
URM-Cn-5043,NA,NA,NA,Caryophyllia cyathus,NA,am,NE,NA,NA,NA
URM-Cn-5101,NA,NA,NA,Coenocyathus brooki,NA,am,NE,NA,NA,NA
URM-Cn-5255,NA,NA,NA,Stephanocyathus moseleyanus,NA,am,NE,NA,NA,NA
URM-Cn-5305,NA,NA,NA,Vaughanella concinna,NA,am,NE,NA,NA,NA
URM-Cn-5392,NA,NA,NA,Dendrophyllia cornigera,NA,am,NE,NA,NA,NA
W-Msc-140588,NA,NA,NA,Nucula hanleyi,NA,am,NE,NA,NA,NA
W-Msc-397161,NA,NA,NA,Ostrea conchaphila,NA,am,NE,NA,NA,NA
W-Msc-156920,NA,NA,NA,Nuculana caudata,NA,am,NE,NA,NA,NA
W-Msc-420674,NA,NA,NA,Nuculana carpenteri,NA,am,NE,NA,NA,NA
SLB-69472,NA,NA,NA,Cyclopecten nanus,NA,am,NE,NA,NA,NA
W-Msc-464137,NA,NA,NA,Divalinga quadrisulcata,NA,am,NE,NA,NA,NA
W-Msc-394070,NA,NA,NA,Euvola raveneli,NA,am,NE,NA,NA,NA
W-Msc-505934,NA,NA,NA,Adula californiensis,NA,am,NE,NA,NA,NA
SLB-69074,NA,NA,NA,Lithophaga antillarum,NA,am,NE,NA,NA,NA
W-Msc-506174,NA,NA,NA,Septifer rudis,NA,am,NE,NA,NA,NA
W-Msc-420912,NA,NA,NA,Ervilia nitens,NA,am,NE,NA,NA,NA
W-Msc-420817,NA,NA,NA,Chama lactuca,NA,am,NE,NA,NA,NA
W-Msc-156225,NA,NA,NA,Macoma loveni,NA,am,NE,NA,NA,NA
W-Msc-420796,NA,NA,NA,Myrtea sagrinata,NA,am,NE,NA,NA,NA
W-Msc-420823,NA,NA,NA,Erycina periscopiana,NA,am,NE,NA,NA,NA
W-Msc-420904,NA,NA,NA,Donax texasianus,NA,am,NE,NA,NA,NA
W-Msc-507009,NA,NA,NA,Parapholas californica,NA,am,NE,NA,NA,NA
W-Ase-255087,NA,NA,NA,Myxoderma sacculatum,NA,am,NE,NA,NA,NA
W-Oph-243980,NA,NA,NA,Ophioplocus esmarki,NA,am,NE,NA,NA,NA
W-Oph-243584,NA,NA,NA,Ophiocomella ophiactoides,NA,am,NE,NA,NA,NA
W-Msc-139436,NA,NA,NA,Cardiomya striata,NA,am,NE,NA,NA,NA
W-Ase-368805,NA,NA,NA,Ceramaster clarki,NA,am,NE,NA,NA,NA
SLB-65747,NA,NA,NA,Hippasteria spinosa,NA,am,NE,NA,NA,NA
W-Oph-213097,NA,NA,NA,Ophiolimna perfida,NA,am,NE,NA,NA,NA
W-Oph-125033,NA,NA,NA,Ophiolimna bairdi,NA,am,NE,NA,NA,NA
SLB-66324,NA,NA,NA,Ophiopthalmus cataleimmoidus,NA,am,NE,NA,NA,NA
W-Ase-123803,NA,NA,NA,Marthasterias glacialis,NA,am,NE,NA,NA,NA
W-Oph-244266,NA,NA,NA,Ophiura cryptolepis,NA,am,NE,NA,NA,NA
SLB-66452,NA,NA,NA,Ophiura irrorata,NA,am,NE,NA,NA,NA
W-Hol-124801,NA,NA,NA,Molpadia musculus,NA,am,NE,NA,NA,NA
W-Por-164164,NA,NA,NA,Eilhardia schulzei,NA,am,NE,NA,NA,NA
W-Bry-469253,NA,NA,NA,Alderina tuberosa,NA,am,NE,NA,NA,NA
W-Por-169017,NA,NA,NA,Monanchora clathrata,NA,am,NE,NA,NA,NA
W-Por-168699,NA,NA,NA,Mycale parishi,NA,am,NE,NA,NA,NA
W-Por-184445,NA,NA,NA,Smenospongia aurea,NA,am,NE,NA,NA,NA
W-Bry-111520,NA,NA,NA,Escharina vulgaris,NA,am,NE,NA,NA,NA
W-Por-166023,NA,NA,NA,Myrmekioderma rea,NA,am,NE,NA,NA,NA
W-Por-170653,NA,NA,NA,Polymastia pacifica,NA,am,NE,NA,NA,NA
SLB-86266,NA,NA,NA,Cliona schmidti,NA,am,NE,NA,NA,NA
W-Bry-422384,NA,NA,NA,Petraliella bisinuata,NA,am,NE,NA,NA,NA
W-Bry-422409,NA,NA,NA,Reteporellina marsupiata,NA,am,NE,NA,NA,NA
URM-2-1836,NA,NA,NA,Oikopleura longicauda,NA,am,NE,NA,NA,NA
URM-2-1908,NA,NA,NA,Ascidia glabra,NA,am,NE,NA,NA,NA
URM-2-1916,NA,NA,NA,Ascidia latesiphonica,NA,am,NE,NA,NA,NA
URM-2-2220,NA,NA,NA,Didemnum ossium,NA,am,NE,NA,NA,NA
SLB-37159,NA,NA,NA,Didemnum subflavum,NA,am,NE,NA,NA,NA
URM-2-2261,NA,NA,NA,Didemnum tabulatum,NA,am,NE,NA,NA,NA
URM-2-2314,NA,NA,NA,Diplosoma velatum,NA,am,NE,NA,NA,NA
URM-2-2335,NA,NA,NA,Leptoclinides cuspidatus,NA,am,NE,NA,NA,NA
SLB-37248,NA,NA,NA,Leptoclinides kerguelenensis,NA,am,NE,NA,NA,NA
URM-2-2379,NA,NA,NA,Leptoclinides sulawesii,NA,am,NE,NA,NA,NA
URM-2-2499,NA,NA,NA,Polysyncraton pseudorugosum,NA,am,NE,NA,NA,NA
URM-2-2525,NA,NA,NA,Trididemnum areolatum,NA,am,NE,NA,NA,NA
URM-2-2545,NA,NA,NA,Trididemnum miniatum,NA,am,NE,NA,NA,NA
SLB-37483,NA,NA,NA,Distaplia concreta,NA,am,NE,NA,NA,NA
URM-2-2611,NA,NA,NA,Distaplia mikropnoa,NA,am,NE,NA,NA,NA
URM-2-2695,NA,NA,NA,Situla galeata,NA,am,NE,NA,NA,NA
URM-2-2696,NA,NA,NA,Situla lanosa,NA,am,NE,NA,NA,NA
URM-2-2721,NA,NA,NA,Ecteinascidia thurstoni,NA,am,NE,NA,NA,NA
URM-2-2738,NA,NA,NA,Perophora namei,NA,am,NE,NA,NA,NA
SLB-37687,NA,NA,NA,Eudistoma australe,NA,am,NE,NA,NA,NA
SLB-37849,NA,NA,NA,Aplidium acropodium,NA,am,NE,NA,NA,NA
URM-2-2951,NA,NA,NA,Aplidium coniferum,NA,am,NE,NA,NA,NA
SLB-37893,NA,NA,NA,Aplidium didemniformis,NA,am,NE,NA,NA,NA
SLB-37936,NA,NA,NA,Aplidium leviventer,NA,am,NE,NA,NA,NA
SLB-37978,NA,NA,NA,Aplidium peresi,NA,am,NE,NA,NA,NA
SLB-38030,NA,NA,NA,Aplidium vexillum,NA,am,NE,NA,NA,NA
URM-2-3147,NA,NA,NA,Polyclinum psammiferum,NA,am,NE,NA,NA,NA
URM-2-3159,NA,NA,NA,Ritterella dispar,NA,am,NE,NA,NA,NA
URM-2-3196,NA,NA,NA,Synoicum daucum,NA,am,NE,NA,NA,NA
URM-2-3271,NA,NA,NA,Pseudodistoma inflatum,NA,am,NE,NA,NA,NA
URM-2-3286,NA,NA,NA,Pycnoclavella detorta,NA,am,NE,NA,NA,NA
SLB-185198,NA,NA,NA,Bostrichobranchus septum,NA,am,NE,NA,NA,NA
SLB-38343,NA,NA,NA,Gamaster vallatum,NA,am,NE,NA,NA,NA
SLB-38461,NA,NA,NA,Molgula variazizi,NA,am,NE,NA,NA,NA
URM-2-3491,NA,NA,NA,Pareugyrioides exigua,NA,am,NE,NA,NA,NA
URM-2-3547,NA,NA,NA,Culeolus pyramidalis,NA,am,NE,NA,NA,NA
URM-2-3580,NA,NA,NA,Herdmania insolita,NA,am,NE,NA,NA,NA
URM-2-3638,NA,NA,NA,Pyura confragosa,NA,am,NE,NA,NA,NA
URM-2-3640,NA,NA,NA,Pyura curvigona,NA,am,NE,NA,NA,NA
URM-2-3699,NA,NA,NA,Alloeocarpa bridgesi,NA,am,NE,NA,NA,NA
URM-2-3729,NA,NA,NA,Botryllus gregalis,NA,am,NE,NA,NA,NA
SLB-38799,NA,NA,NA,Botryllus niger,NA,am,NE,NA,NA,NA
SLB-38906,NA,NA,NA,Dicarpa cornicula,NA,am,NE,NA,NA,NA
SLB-38902,NA,NA,NA,Dextrocarpa misanthropos,NA,am,NE,NA,NA,NA
URM-2-3900,NA,NA,NA,Polyandrocarpa zorritensis,NA,am,NE,NA,NA,NA
SLB-39095,NA,NA,NA,Polyzoa minor,NA,am,NE,NA,NA,NA
URM-2-4017,NA,NA,NA,Stolonica duploplicata,NA,am,NE,NA,NA,NA
URM-2-4053,NA,NA,NA,Styela gibbsii,NA,am,NE,NA,NA,NA
SLB-39167,NA,NA,NA,Styela mallei,NA,am,NE,NA,NA,NA
URM-2-873,NA,NA,NA,Nymphon pagophilum,NA,am,NE,NA,NA,NA
URM-2-958,NA,NA,NA,Anoplodactylus arcuatus,NA,am,NE,NA,NA,NA
URM-2-1147,NA,NA,NA,Pallenopsis scoparia,NA,am,NE,NA,NA,NA
URM-2-1173,NA,NA,NA,Phoxichilidium ungellatum,NA,am,NE,NA,NA,NA
URM-2-1242,NA,NA,NA,Pycnogonum tenue,NA,am,NE,NA,NA,NA
URM-2-43,NA,NA,NA,Achelia nana,NA,am,NE,NA,NA,NA
SLB-182871,NA,NA,NA,Ammothella symbia,NA,am,NE,NA,NA,NA
URM-2-143,NA,NA,NA,Ammothella tippula,NA,am,NE,NA,NA,NA
URM-2-167,NA,NA,NA,Ascorhynchus cooki,NA,am,NE,NA,NA,NA
URM-2-201,NA,NA,NA,Ascorhynchus orthorhynchus,NA,am,NE,NA,NA,NA
SLB-29572,NA,NA,NA,Tanystylum oculospinosum,NA,am,NE,NA,NA,NA
URM-2-395,NA,NA,NA,Austrodecus fryi,NA,am,NE,NA,NA,NA
URM-2-424,NA,NA,NA,Pantopipetta australis,NA,am,NE,NA,NA,NA
URM-2-616,NA,NA,NA,Colossendeis minuta,NA,am,NE,NA,NA,NA
URM-2-630,NA,NA,NA,Colossendeis tenera,NA,am,NE,NA,NA,NA
URM-2-657,NA,NA,NA,Rhopalorhynchus filipes,NA,am,NE,NA,NA,NA
URM-2-805,NA,NA,NA,Nymphon immane,NA,am,NE,NA,NA,NA
W-Msc-341962,NA,NA,NA,Octopus chierchiae,NA,am,NE,NA,NA,NA
W-Msc-342047,NA,NA,NA,Octopus wolfi,NA,am,NE,NA,NA,NA
W-Gtr-114520,NA,NA,NA,Halichaetonotus paradoxus,NA,am,NE,NA,NA,NA
W-Msc-140151,NA,NA,NA,Tonicella marmorea,NA,am,NE,NA,NA,NA
W-Msc-386076,NA,NA,NA,Stenoplax limaciformis,NA,am,NE,NA,NA,NA
W-Msc-386175,NA,NA,NA,Chaetopleura gemma,NA,am,NE,NA,NA,NA
SLB-96440,NA,NA,NA,Halichaetonotus decipiens,NA,am,NE,NA,NA,NA
W-Gtr-247814,NA,NA,NA,Tetranchyroderma cirrophorum,NA,am,NE,NA,NA,NA
W-Gtr-114659,NA,NA,NA,Tetranchyroderma papii,NA,am,NE,NA,NA,NA
SLB-80309,NA,NA,NA,Dentalium gouldii,NA,am,NE,NA,NA,NA
ITS-772552,NA,NA,NA,Nephasoma cutleri,NA,am,NE,NA,NA,NA
ITS-154935,NA,NA,NA,Phascolosoma noduliferum,NA,am,NE,NA,NA,NA
W-Sca-344293,NA,NA,NA,Cadulus platensis,NA,am,NE,NA,NA,NA
W-Sca-344446,NA,NA,NA,Antalis pretiosa,NA,am,NE,NA,NA,NA
W-Sca-344444,NA,NA,NA,Antalis pilsbryi,NA,am,NE,NA,NA,NA
W-Sca-344207,NA,NA,NA,Fissidentalium megathyris,NA,am,NE,NA,NA,NA
W-Sca-344325,NA,NA,NA,Gadila agassizii,NA,am,NE,NA,NA,NA
W-Sca-344267,NA,NA,NA,Cadulus ampullaceus,NA,am,NE,NA,NA,NA
W-Bra-235365,NA,NA,NA,Lingula adamsi,NA,am,NE,NA,NA,NA
W-Cha-105431,NA,NA,NA,Caecosagitta macrocephala,NA,am,NE,NA,NA,NA
SLB-30824,NA,NA,NA,Parasagitta peruviana,NA,am,NE,NA,NA,NA
URM-2-4308,NA,NA,NA,Cephalodiscus gracilis,NA,am,NE,NA,NA,NA
SLB-119122,NA,NA,NA,Eumunida keijii,NA,am,NE,NA,NA,NA
SLB-119135,NA,NA,NA,Eumunida pacifica,NA,am,NE,NA,NA,NA
W-Por-133198,NA,NA,NA,Euchelipluma pristina,NA,am,NE,NA,NA,NA
SLB-119327,NA,NA,NA,Clypeosectus curvus,NA,am,NE,NA,NA,NA
W-Msc-536896,NA,NA,NA,Fucaria striata,NA,am,NE,NA,NA,NA
W-Msc-449951,NA,NA,NA,Cyathermia naticoides,NA,am,NE,NA,NA,NA
W-Msc-450000,NA,NA,NA,Planorbidella planispira,NA,am,NE,NA,NA,NA
W-Msc-450018,NA,NA,NA,Rhynchopelta concentrica,NA,am,NE,NA,NA,NA
W-Pol-330306,NA,NA,NA,Paralvinella dela,NA,am,NE,NA,NA,NA
SLB-119530,NA,NA,NA,Aphotopontius mammillatus,NA,am,NE,NA,NA,NA
SLB-119560,NA,NA,NA,Stygiopontius pectinatus,NA,am,NE,NA,NA,NA
SLB-119623,NA,NA,NA,Mirocaris fortunata,NA,am,NE,NA,NA,NA
SLB-119632,NA,NA,NA,Paralomis hirtella,NA,am,NE,NA,NA,NA
SLB-119633,NA,NA,NA,Munida magniantennulata,NA,am,NE,NA,NA,NA
Chn-c52065c0-9805-4194-99b0-c065a99ff036,NA,NA,NA,Shinkaia crosnieri,NA,am,NE,NA,NA,NA
W-Bch-107266,NA,NA,NA,Segonzacia mesatlantica,NA,am,NE,NA,NA,NA
W-Oph-238164,NA,NA,NA,Ophiolamina eprae,NA,am,NE,NA,NA,NA
W-Bch-208965,NA,NA,NA,Lybia plumosa,NA,am,NE,NA,NA,NA
W-Hyd-289996,NA,NA,NA,Gonaxia ampullacea,NA,am,NE,NA,NA,NA
W-Hyd-284763,NA,NA,NA,Halecium ralpha,NA,am,NE,NA,NA,NA
W-Hyd-285542,NA,NA,NA,Sertularella paucicostata,NA,am,NE,NA,NA,NA
W-Msc-507872,NA,NA,NA,Placamen lamellata,NA,am,NE,NA,NA,NA
W-Msc-507448,NA,NA,NA,Glauconome chinensis,NA,am,NE,NA,NA,NA
W-Bch-440445,NA,NA,NA,Ethusa izuensis,NA,am,NE,NA,NA,NA
W-Ech-513575,NA,NA,NA,Stylocidaris annulosa,NA,am,NE,NA,NA,NA
SLB-129461,NA,NA,NA,Metacrinus rotundus,NA,am,NE,NA,NA,NA
W-Msc-216543,NA,NA,NA,Callista erycina,NA,am,NE,NA,NA,NA
SLB-129614,NA,NA,NA,Fusinus forceps,NA,am,NE,NA,NA,NA
W-Oph-406413,NA,NA,NA,Macrophiothrix striolata,NA,am,NE,NA,NA,NA
SLB-129925,NA,NA,NA,Munida endeavourae,NA,am,NE,NA,NA,NA
SLB-190067,NA,NA,NA,Hippa marmorata,NA,am,NE,NA,NA,NA
W-Msc-139076,NA,NA,NA,Cerithiopsis fayalensis,NA,am,NE,NA,NA,NA
W-Oph-244343,NA,NA,NA,Ophiurothamnus clausa,NA,am,NE,NA,NA,NA
W-Ase-124004,NA,NA,NA,Chaetaster longipes,NA,am,NE,NA,NA,NA
SLB-130214,NA,NA,NA,Galathea tanegashimae,NA,am,NE,NA,NA,NA
SLB-130549,NA,NA,NA,Uroptychus remotispinatus,NA,am,NE,NA,NA,NA
SLB-130887,NA,NA,NA,Alpheus mitis,NA,am,NE,NA,NA,NA
W-Msc-558352,NA,NA,NA,Mexichromis mariei,NA,am,NE,NA,NA,NA
SLB-130976,NA,NA,NA,Alpheus staphylinus,NA,am,NE,NA,NA,NA
SLB-131111,NA,NA,NA,Synalpheus pescadorensis,NA,am,NE,NA,NA,NA
SLB-131270,NA,NA,NA,Heterocarpus hayashi,NA,am,NE,NA,NA,NA
SLB-131334,NA,NA,NA,Alpheus galapagensis,NA,am,NE,NA,NA,NA
W-Msc-533145,NA,NA,NA,Mytella guyanensis,NA,am,NE,NA,NA,NA
W-Msc-225028,NA,NA,NA,Pugilina morio,NA,am,NE,NA,NA,NA
W-Msc-506001,NA,NA,NA,Choromytilus chorus,NA,am,NE,NA,NA,NA
SLB-88752,NA,NA,NA,Paralomis granulosa,NA,am,NE,NA,NA,NA
W-Msc-413379,NA,NA,NA,Turbo cornutus,NA,am,NE,NA,NA,NA
W-Msc-505953,NA,NA,NA,Arcuatula arcuatula,NA,am,NE,NA,NA,NA
W-Por-169759,NA,NA,NA,Plakortis angulospiculatus,NA,am,NE,NA,NA,NA
W-Por-166632,NA,NA,NA,Haliclona curacaoensis,NA,am,NE,NA,NA,NA
W-Por-166674,NA,NA,NA,Amphimedon erina,NA,am,NE,NA,NA,NA
SLB-172677,NA,NA,NA,Clathria schoenus,NA,am,NE,NA,NA,NA
W-Por-165837,NA,NA,NA,Halichondria lutea,NA,am,NE,NA,NA,NA
W-Msc-181364,NA,NA,NA,Venerupis corrugata,NA,am,NE,NA,NA,NA
ITS-708795,NA,NA,NA,Loxosoma pectinaricola,NA,am,NE,NA,NA,NA
W-Por-134380,NA,NA,NA,Aphrocallistes beatrix,NA,am,NE,NA,NA,NA
W-Msc-446938,NA,NA,NA,Tectarius grandinatus,NA,am,NE,NA,NA,NA
W-Msc-213150,NA,NA,NA,Chelidonura electra,NA,am,NE,NA,NA,NA
W-Msc-208626,NA,NA,NA,Aplysia oculifera,NA,am,NE,NA,NA,NA
SLB-93695,NA,NA,NA,Tubulipora flexuosa,NA,am,NE,NA,NA,NA
W-Msc-536725,NA,NA,NA,Phyllidiopsis annae,NA,am,NE,NA,NA,NA
W-Msc-534011,NA,NA,NA,Melibe australis,NA,am,NE,NA,NA,NA
W-Msc-534062,NA,NA,NA,Cratena lineata,NA,am,NE,NA,NA,NA
SLB-94444,NA,NA,NA,Chaetoderma scabrum,NA,am,NE,NA,NA,NA
W-Msc-224346,NA,NA,NA,Tyrinna evelinae,NA,am,NE,NA,NA,NA
SLB-95066,NA,NA,NA,Sidnyum turbinatum,NA,am,NE,NA,NA,NA
W-Nem-155995,NA,NA,NA,Baseodiscus hemprichii,NA,am,NE,NA,NA,NA
W-Msc-393692,NA,NA,NA,Epimenia australis,NA,am,NE,NA,NA,NA
W-Sca-140892,NA,NA,NA,Pulsellum affine,NA,am,NE,NA,NA,NA
W-Msc-343697,NA,NA,NA,Vema ewingi,NA,am,NE,NA,NA,NA
W-Sca-344489,NA,NA,NA,Calliodentalium balanoides,NA,am,NE,NA,NA,NA
SLB-96037,NA,NA,NA,Paradentalium intercalatum,NA,am,NE,NA,NA,NA
W-Sca-344230,NA,NA,NA,Laevidentalium coruscum,NA,am,NE,NA,NA,NA
W-Sca-196375,NA,NA,NA,Antalis dentalis,NA,am,NE,NA,NA,NA
W-Sca-344140,NA,NA,NA,Dentalium decemcostatum,NA,am,NE,NA,NA,NA
W-Sca-344250,NA,NA,NA,Entalina dorsicostata,NA,am,NE,NA,NA,NA
W-Sca-344468,NA,NA,NA,Polyschides gibbosus,NA,am,NE,NA,NA,NA
W-Sca-344517,NA,NA,NA,Graptacme semistriata,NA,am,NE,NA,NA,NA
W-Sca-344213,NA,NA,NA,Fissidentalium profundorum,NA,am,NE,NA,NA,NA
W-Sca-344206,NA,NA,NA,Fissidentalium malayanum,NA,am,NE,NA,NA,NA
W-Bra-235577,NA,NA,NA,Macandrevia americana,NA,am,NE,NA,NA,NA
W-Bra-235518,NA,NA,NA,Xenobrochus africanus,NA,am,NE,NA,NA,NA
SLB-97323,NA,NA,NA,Didemnum duplicatum,NA,am,NE,NA,NA,NA
SLB-97646,NA,NA,NA,Leptoseris cucullata,NA,am,NE,NA,NA,NA
W-Msc-214545,NA,NA,NA,Gymnodoris inornata,NA,am,NE,NA,NA,NA
W-Msc-599288,NA,NA,NA,Favorinus japonicus,NA,am,NE,NA,NA,NA
W-Sca-344317,NA,NA,NA,Dischides prionotus,NA,am,NE,NA,NA,NA
W-Sca-344534,NA,NA,NA,Paradentalium pseudosexagonum,NA,am,NE,NA,NA,NA
W-Sca-344178,NA,NA,NA,Dentalium robustum,NA,am,NE,NA,NA,NA
W-Sca-344299,NA,NA,NA,Cadulus simillimus,NA,am,NE,NA,NA,NA
W-Sca-378858,NA,NA,NA,Gadila simpsoni,NA,am,NE,NA,NA,NA
SLB-97985,NA,NA,NA,Gadila spreta,NA,am,NE,NA,NA,NA
W-Sca-344547,NA,NA,NA,Striodentalium thetidis,NA,am,NE,NA,NA,NA
SLB-98173,NA,NA,NA,Iothia coppingeri,NA,am,NE,NA,NA,NA
W-Iso-118636,NA,NA,NA,Munnopsurus giganteus,NA,am,NE,NA,NA,NA
W-Msc-215214,NA,NA,NA,Stomatella varia,NA,am,NE,NA,NA,NA
W-Bry-111064,NA,NA,NA,Aetea ligulata,NA,am,NE,NA,NA,NA
SLB-98889,NA,NA,NA,Pagurus alatus,NA,am,NE,NA,NA,NA
W-Msc-390567,NA,NA,NA,Cypraea fimbriata,NA,am,NE,NA,NA,NA
W-Msc-529737,NA,NA,NA,Bistolida kieneri,NA,am,NE,NA,NA,NA
SLB-99034,NA,NA,NA,Gonodactylaceus glabrous,NA,am,NE,NA,NA,NA
W-Iso-256662,NA,NA,NA,Natatolana carlenae,NA,am,NE,NA,NA,NA
W-Iso-256701,NA,NA,NA,Natatolana sinuosa,NA,am,NE,NA,NA,NA
W-Iso-258009,NA,NA,NA,Pseudidothea miersi,NA,am,NE,NA,NA,NA
W-Iso-262904,NA,NA,NA,Scaphojoeropsis multicarinata,NA,am,NE,NA,NA,NA
W-Msc-423927,NA,NA,NA,Mitra papalis,NA,am,NE,NA,NA,NA
W-Msc-590548,NA,NA,NA,Mitra ustulata,NA,am,NE,NA,NA,NA
W-Msc-417005,NA,NA,NA,Pterygia fenestrata,NA,am,NE,NA,NA,NA
W-Msc-592658,NA,NA,NA,Pseudogaleomma japonica,NA,am,NE,NA,NA,NA
W-Msc-208349,NA,NA,NA,Vexillum lucidum,NA,am,NE,NA,NA,NA
W-Msc-381558,NA,NA,NA,Frigidocardium valdentatum,NA,am,NE,NA,NA,NA
W-Bch-440058,NA,NA,NA,Cryptodromia tuberculata,NA,am,NE,NA,NA,NA
W-Bch-440059,NA,NA,NA,Cryptodromia tumida,NA,am,NE,NA,NA,NA
W-Ech-212465,NA,NA,NA,Metalia sternalis,NA,am,NE,NA,NA,NA
W-Bch-440114,NA,NA,NA,Takedromia cristatipes,NA,am,NE,NA,NA,NA
W-Msc-217088,NA,NA,NA,Hastula lanceata,NA,am,NE,NA,NA,NA
SLB-100963,NA,NA,NA,Paralomis birsteini,NA,am,NE,NA,NA,NA
SLB-100969,NA,NA,NA,Lithodes santolla,NA,am,NE,NA,NA,NA
W-Msc-217092,NA,NA,NA,Terenolla pygmaea,NA,am,NE,NA,NA,NA
SLB-101076,NA,NA,NA,Myzostoma attenuatum,NA,am,NE,NA,NA,NA
SLB-101325,NA,NA,NA,Haptosquilla trispinosa,NA,am,NE,NA,NA,NA
SLB-101351,NA,NA,NA,Lysiosquilla sulcirostris,NA,am,NE,NA,NA,NA
Chn-21252d4f-8095-42f9-a7e5-67236bb3099d,NA,NA,NA,Cloridina pelamidae,NA,am,NE,NA,NA,NA
SLB-101776,NA,NA,NA,Quollastria kapala,NA,am,NE,NA,NA,NA
ITS-682550,NA,NA,NA,Neogonodactylus curacaoensis,NA,am,NE,NA,NA,NA
Chn-82852781-608a-4506-a2fb-97671317e21d,NA,NA,NA,Carinosquilla carinata,NA,am,NE,NA,NA,NA
SLB-101871,NA,NA,NA,Acanthosquilla acanthocarpus,NA,am,NE,NA,NA,NA
SLB-101873,NA,NA,NA,Leptosquilla schmeltzii,NA,am,NE,NA,NA,NA
SLB-102142,NA,NA,NA,Areosquilla indica,NA,am,NE,NA,NA,NA
SLB-102202,NA,NA,NA,Meiosquilla swetti,NA,am,NE,NA,NA,NA
SLB-102203,NA,NA,NA,Squilla hancocki,NA,am,NE,NA,NA,NA
NZ-4654,NA,NA,NA,Cantellius septimus,NA,am,NE,NA,NA,NA
W-Bra-235453,NA,NA,NA,Liothyrella moseleyi,NA,am,NE,NA,NA,NA
W-Msc-197120,NA,NA,NA,Cuspidaria concentrica,NA,am,NE,NA,NA,NA
W-Msc-197127,NA,NA,NA,Cyamiocardium crassilabrum,NA,am,NE,NA,NA,NA
SLB-103318,NA,NA,NA,Thyasira dearborni,NA,am,NE,NA,NA,NA
W-Hyd-174588,NA,NA,NA,Staurotheca amphorophora,NA,am,NE,NA,NA,NA
W-Hyd-231585,NA,NA,NA,Symplectoscyphus exochus,NA,am,NE,NA,NA,NA
W-Hyd-231606,NA,NA,NA,Symplectoscyphus liouvillei,NA,am,NE,NA,NA,NA
Chn-910529e8-a14d-4b88-9726-ed72edac0bd6,NA,NA,NA,Savignium dentatum,NA,am,NE,NA,NA,NA
SLB-103512,NA,NA,NA,Ibla cumingi,NA,am,NE,NA,NA,NA
W-Msc-531523,NA,NA,NA,Tornatina apicina,NA,am,NE,NA,NA,NA
W-Msc-494458,NA,NA,NA,Elysia maoria,NA,am,NE,NA,NA,NA
W-Msc-494521,NA,NA,NA,Polybranchia pallens,NA,am,NE,NA,NA,NA
W-Msc-531605,NA,NA,NA,Dolabrifera brazieri,NA,am,NE,NA,NA,NA
W-Msc-531613,NA,NA,NA,Pleurobranchus hilli,NA,am,NE,NA,NA,NA
W-Msc-527532,NA,NA,NA,Paliolla cooki,NA,am,NE,NA,NA,NA
W-Msc-533904,NA,NA,NA,Chromodoris alternata,NA,am,NE,NA,NA,NA
W-Msc-420389,NA,NA,NA,Pleurotomella ipara,NA,am,NE,NA,NA,NA
W-Msc-433302,NA,NA,NA,Clavus unizonalis,NA,am,NE,NA,NA,NA
W-Msc-433320,NA,NA,NA,Cochlespira elongata,NA,am,NE,NA,NA,NA
W-Msc-433195,NA,NA,NA,Carinodrillia braziliensis,NA,am,NE,NA,NA,NA
W-Msc-434300,NA,NA,NA,Lorabela pelseneri,NA,am,NE,NA,NA,NA
W-Msc-434903,NA,NA,NA,Spirotropis stirophora,NA,am,NE,NA,NA,NA
W-Msc-420315,NA,NA,NA,Spirotropis lithocolleta,NA,am,NE,NA,NA,NA
W-Msc-533917,NA,NA,NA,Chromodoris thompsoni,NA,am,NE,NA,NA,NA
W-Msc-533979,NA,NA,NA,Jorunna pantherina,NA,am,NE,NA,NA,NA
W-Msc-533990,NA,NA,NA,Rostanga calumus,NA,am,NE,NA,NA,NA
W-Msc-533999,NA,NA,NA,Trippa albata,NA,am,NE,NA,NA,NA
SLB-111007,NA,NA,NA,Phyllodoce erythrophylla,NA,am,NE,NA,NA,NA
W-Pol-129927,NA,NA,NA,Chrysopetalum debile,NA,am,NE,NA,NA,NA
W-Pol-327986,NA,NA,NA,Exogone naidinoides,NA,am,NE,NA,NA,NA
SLB-111191,NA,NA,NA,Exogone occidentalis,NA,am,NE,NA,NA,NA
